dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
compas,0,42,2,102,0,"[52, 1, 3, 20, 1, 0, 0, 0, 0, 27]",1,0,"[52.0, 1.0, 3.0, 12.998678849422001, 1.0, 0.0, 0.0, 0.0, 0.0, 27.0]",0,False,False,0,10.954,0.7825,rf,0.007001321150577999,0.053500660575289
compas,0,42,2,102,1,"[52, 1, 3, 20, 1, 0, 0, 0, 0, 27]",1,0,"[52.0, 1.0, 3.0, 12.989915529041781, 1.0, 0.0, 0.0, 0.0, 0.0, 27.0]",0,False,False,0,10.805,0.7825,rf,0.00701008447095822,0.05350504223547911
compas,0,42,2,102,2,"[52, 1, 3, 20, 1, 0, 0, 0, 0, 27]",1,0,"[52.0, 1.0, 3.0, 12.989998207278287, 1.0, 0.0, 0.0, 0.0, 0.0, 27.0]",0,False,False,0,10.739,0.7825,rf,0.007010001792721714,0.05350500089636086
compas,0,42,2,102,3,"[52, 1, 3, 20, 1, 0, 0, 0, 0, 27]",1,0,"[52.0, 1.0, 3.0, 12.998061473130203, 1.0, 0.0, 0.0, 0.0, 0.0, 27.0]",0,False,False,0,10.797,0.7825,rf,0.007001938526869797,0.0535009692634349
compas,0,42,2,102,4,"[52, 1, 3, 20, 1, 0, 0, 0, 0, 27]",1,0,"[52.0, 1.0, 3.0, 12.985544622634116, 1.0, 0.0, 0.0, 0.0, 0.0, 27.0]",0,False,False,0,10.857,0.7825,rf,0.007014455377365884,0.05350722768868295
compas,0,42,2,104,0,"[59, 1, 0, 10, 1, 0, 1, 0, 1, 127]",1,1,"[59.0, 1.0, 0.0, 10.0, 49.70662412956269, 0.0, 1.0, 0.0, 1.0, 127.0]",0,False,False,0,10.441,0.7825,rf,0.004058885344130225,0.052029442672065114
compas,0,42,2,104,1,"[59, 1, 0, 10, 1, 0, 1, 0, 1, 127]",1,1,"[59.0, 1.0, 0.0, 10.0, 49.51515538916919, 0.0, 1.0, 0.0, 1.0, 127.0]",0,False,False,0,10.415,0.7825,rf,0.004042929615764099,0.05202146480788205
compas,0,42,2,104,2,"[59, 1, 0, 10, 1, 0, 1, 0, 1, 127]",1,1,"[59.0, 1.0, 0.0, 10.0, 49.54517482320742, 0.0, 1.0, 0.0, 1.0, 127.0]",0,False,False,0,10.412,0.7825,rf,0.004045431235267285,0.05202271561763364
compas,0,42,2,104,3,"[59, 1, 0, 10, 1, 0, 1, 0, 1, 127]",1,1,"[59.0, 1.0, 0.0, 10.0, 49.655063239022596, 0.0, 1.0, 0.0, 1.0, 127.0]",0,False,False,0,10.357,0.7825,rf,0.004054588603251883,0.05202729430162594
compas,0,42,2,104,4,"[59, 1, 0, 10, 1, 0, 1, 0, 1, 127]",1,1,"[59.0, 1.0, 0.0, 10.0, 49.61865642962063, 0.0, 1.0, 0.0, 1.0, 127.0]",0,False,False,0,10.437,0.7825,rf,0.004051554702468386,0.0520257773512342
compas,0,42,2,107,0,"[21, 1, 0, 3, 0, 0, 1, 1, 1, 1]",1,0,"[27.513377137457812, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.983,0.7825,rf,0.007943142850558308,0.053971571425279155
compas,0,42,2,107,1,"[21, 1, 0, 3, 0, 0, 1, 1, 1, 1]",1,0,"[27.520477915356906, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.952,0.7825,rf,0.007951802335801107,0.053975901167900554
compas,0,42,2,107,2,"[21, 1, 0, 3, 0, 0, 1, 1, 1, 1]",1,0,"[27.52961448250909, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.899,0.7825,rf,0.007962944490864743,0.05398147224543237
compas,0,42,2,107,3,"[21, 1, 0, 3, 0, 0, 1, 1, 1, 1]",1,0,"[27.510246238285983, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.82,0.7825,rf,0.007939324680836565,0.053969662340418285
compas,0,42,2,107,4,"[21, 1, 0, 3, 0, 0, 1, 1, 1, 1]",1,0,"[27.524404741661613, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.869,0.7825,rf,0.00795659114836782,0.05397829557418391
compas,0,42,2,113,0,"[21, 1, 0, 4, 622, 0, 1, 0, 1, 117]",1,1,"[27.529608914781033, 1.0, 0.0, 4.0, 622.0, 0.0, 1.0, 0.0, 1.0, 117.0]",0,False,False,0,10.382,0.7825,rf,0.007962937700952478,0.05398146885047624
compas,0,42,2,113,1,"[21, 1, 0, 4, 622, 0, 1, 0, 1, 117]",1,1,"[27.52545342660174, 1.0, 0.0, 4.0, 622.0, 0.0, 1.0, 0.0, 1.0, 117.0]",0,False,False,0,10.361,0.7825,rf,0.007957870032441146,0.05397893501622057
compas,0,42,2,113,2,"[21, 1, 0, 4, 622, 0, 1, 0, 1, 117]",1,1,"[27.503267464976965, 1.0, 0.0, 4.0, 622.0, 0.0, 1.0, 0.0, 1.0, 117.0]",0,False,False,0,10.316,0.7825,rf,0.007930813981679224,0.05396540699083961
compas,0,42,2,113,3,"[21, 1, 0, 4, 622, 0, 1, 0, 1, 117]",1,1,"[27.61222817353505, 1.0, 0.0, 4.0, 622.0, 0.0, 1.0, 0.0, 1.0, 117.0]",0,False,False,0,10.268,0.7825,rf,0.00806369289455494,0.05403184644727747
compas,0,42,2,113,4,"[21, 1, 0, 4, 622, 0, 1, 0, 1, 117]",1,1,"[27.59285499946258, 1.0, 0.0, 4.0, 622.0, 0.0, 1.0, 0.0, 1.0, 117.0]",0,False,False,0,10.378,0.7825,rf,0.008040067072515344,0.05402003353625767
compas,0,42,2,117,0,"[31, 1, 0, 3, 20, 1, 1, 0, 1, 19]",1,1,"[31.0, 1.0, 0.0, 3.0, 20.0, 1.0, 1.0, 0.0, 1.0, 21.202244537313703]",0,False,False,0,12.407,0.7825,rf,0.00018352037810947527,0.05009176018905474
compas,0,42,2,117,1,"[31, 1, 0, 3, 20, 1, 1, 0, 1, 19]",1,1,"[31.0, 1.0, 0.0, 3.0, 20.0, 1.0, 1.0, 0.0, 1.0, 23.033416554730618]",0,False,False,0,12.131,0.7825,rf,0.0003361180462275515,0.050168059023113776
compas,0,42,2,117,2,"[31, 1, 0, 3, 20, 1, 1, 0, 1, 19]",1,1,"[31.0, 1.0, 0.0, 3.0, 20.0, 1.0, 1.0, 0.0, 1.0, 15.435681635344197]",0,False,False,0,12.28,0.7825,rf,0.00029702653038798357,0.050148513265194
compas,0,42,2,117,3,"[31, 1, 0, 3, 20, 1, 1, 0, 1, 19]",1,1,"[31.0, 1.0, 0.0, 3.0, 24.242739534001345, 1.0, 1.0, 0.0, 1.0, 19.0]",0,False,False,0,12.188,0.7825,rf,0.00035356162783344545,0.05017678081391672
compas,0,42,2,117,4,"[31, 1, 0, 3, 20, 1, 1, 0, 1, 19]",1,1,"[31.0, 1.0, 0.0, 3.0, 24.027086462301284, 1.0, 1.0, 0.0, 1.0, 19.0]",0,False,False,0,12.324,0.7825,rf,0.000335590538525107,0.05016779526926256
compas,0,42,2,131,0,"[29, 1, 2, 3, 61, 0, 1, 0, 1, 38]",1,0,"[29.0, 1.0, 2.0, 3.0, 61.0, 0.0, 1.0, 0.0, 1.0, 22.326932529120757]",0,False,False,0,11.601,0.7825,rf,0.0013060889559066036,0.0506530444779533
compas,0,42,2,131,1,"[29, 1, 2, 3, 61, 0, 1, 0, 1, 38]",1,0,"[31.512756637760624, 1.0, 2.0, 3.0, 61.0, 0.0, 1.0, 0.0, 1.0, 38.0]",0,False,False,0,11.603,0.7825,rf,0.0030643373631227128,0.05153216868156136
compas,0,42,2,131,2,"[29, 1, 2, 3, 61, 0, 1, 0, 1, 38]",1,0,"[29.0, 1.0, 2.0, 3.0, 61.0, 0.0, 1.0, 0.0, 1.0, 4.017684182823622]",0,False,False,0,11.658,0.7825,rf,0.002831859651431365,0.05141592982571568
compas,0,42,2,131,3,"[29, 1, 2, 3, 61, 0, 1, 0, 1, 38]",1,0,"[29.0, 1.0, 2.0, 3.0, 61.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.539,0.7825,rf,0.003166666666666667,0.051583333333333335
compas,0,42,2,131,4,"[29, 1, 2, 3, 61, 0, 1, 0, 1, 38]",1,0,"[31.50099317282448, 1.0, 2.0, 3.0, 61.0, 0.0, 1.0, 0.0, 1.0, 38.0]",0,False,False,0,11.66,0.7825,rf,0.0030499916741761946,0.0515249958370881
compas,0,42,2,134,0,"[35, 1, 0, 1, 1, 1, 1, 1, 1, 79]",1,1,"[35.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 27.801686852037488]",0,False,False,0,12.213,0.7825,rf,0.004266526095663543,0.05213326304783177
compas,0,42,2,134,1,"[35, 1, 0, 1, 1, 1, 1, 1, 1, 79]",1,1,"[35.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 27.749164408482628]",0,False,False,0,12.116,0.7825,rf,0.004270902965959781,0.05213545148297989
compas,0,42,2,134,2,"[35, 1, 0, 1, 1, 1, 1, 1, 1, 79]",1,1,"[35.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 27.65382103162779]",0,False,False,0,12.023,0.7825,rf,0.004278848247364351,0.05213942412368218
compas,0,42,2,134,3,"[35, 1, 0, 1, 1, 1, 1, 1, 1, 79]",1,1,"[35.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 27.940721315525362]",0,False,False,0,12.102,0.7825,rf,0.004254939890372887,0.052127469945186446
compas,0,42,2,134,4,"[35, 1, 0, 1, 1, 1, 1, 1, 1, 79]",1,1,"[35.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 27.275131945530262]",0,False,False,0,12.181,0.7825,rf,0.004310405671205812,0.05215520283560291
compas,0,42,2,137,0,"[37, 1, 0, 11, 1, 0, 0, 0, 0, 1]",1,0,"[37.0, 1.0, 0.0, 9.359636653297944, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,False,False,0,10.547,0.7825,rf,0.0016403633467020563,0.050820181673351034
compas,0,42,2,137,1,"[37, 1, 0, 11, 1, 0, 0, 0, 0, 1]",1,0,"[37.0, 1.0, 0.0, 9.259489924366115, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,False,False,0,10.639,0.7825,rf,0.0017405100756338852,0.05087025503781695
compas,0,42,2,137,2,"[37, 1, 0, 11, 1, 0, 0, 0, 0, 1]",1,0,"[37.0, 1.0, 0.0, 8.968061224824853, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,False,False,0,10.576,0.7825,rf,0.0020319387751751477,0.051015969387587574
compas,0,42,2,137,3,"[37, 1, 0, 11, 1, 0, 0, 0, 0, 1]",1,0,"[37.0, 1.0, 0.0, 8.98266329414643, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,False,False,0,10.516,0.7825,rf,0.0020173367058535694,0.051008668352926785
compas,0,42,2,137,4,"[37, 1, 0, 11, 1, 0, 0, 0, 0, 1]",1,0,"[37.0, 1.0, 0.0, 3.13663753542372, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,False,False,0,10.56,0.7825,rf,0.00786336246457628,0.05393168123228814
compas,0,42,2,142,0,"[27, 1, 0, 10, 0, 0, 1, 1, 1, 0]",1,1,"[27.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.023,0.7825,rf,0.010000000000000002,0.05500000000000001
compas,0,42,2,142,1,"[27, 1, 0, 10, 0, 0, 1, 1, 1, 0]",1,1,"[42.50306310058699, 1.0, 0.0, 10.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,10.939,0.7825,rf,0.01890617451291097,0.059453087256455484
compas,0,42,2,142,2,"[27, 1, 0, 10, 0, 0, 1, 1, 1, 0]",1,1,"[27.0, 1.0, 0.0, 0.6035597478357024, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,10.967,0.7825,rf,0.009396440252164297,0.05469822012608215
compas,0,42,2,142,3,"[27, 1, 0, 10, 0, 0, 1, 1, 1, 0]",1,1,"[42.50090010525717, 1.0, 0.0, 10.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,10.931,0.7825,rf,0.018903536713728263,0.05945176835686414
compas,0,42,2,142,4,"[27, 1, 0, 10, 0, 0, 1, 1, 1, 0]",1,1,"[42.51491927148066, 1.0, 0.0, 10.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.089,0.7825,rf,0.018920633257903243,0.059460316628951626
compas,0,42,2,146,0,"[21, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1,1,"[21.534209785956104, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.351,0.7825,rf,0.0006514753487269566,0.050325737674363484
compas,0,42,2,146,1,"[21, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1,1,"[21.520981893062572, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.118,0.7825,rf,0.0006353437720275272,0.050317671886013764
compas,0,42,2,146,2,"[21, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1,1,"[21.500407781891937, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.114,0.7825,rf,0.0006102533925511428,0.05030512669627558
compas,0,42,2,146,3,"[21, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1,1,"[21.51645686380296, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.137,0.7825,rf,0.0006298254436621481,0.05031491272183108
compas,0,42,2,146,4,"[21, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1,1,"[21.514963723075063, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.255,0.7825,rf,0.0006280045403354424,0.050314002270167725
compas,0,42,2,149,0,"[25, 1, 0, 7, 1, 1, 1, 0, 1, 0]",1,0,"[26.50181314423963, 1.0, 0.0, 7.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.934,0.7825,rf,0.001831479444194671,0.05091573972209734
compas,0,42,2,149,1,"[25, 1, 0, 7, 1, 1, 1, 0, 1, 0]",1,0,"[26.511075773410322, 1.0, 0.0, 7.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,12.002,0.7825,rf,0.0018427753334272227,0.05092138766671361
compas,0,42,2,149,2,"[25, 1, 0, 7, 1, 1, 1, 0, 1, 0]",1,0,"[26.514434213552704, 1.0, 0.0, 7.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.945,0.7825,rf,0.0018468709921374438,0.050923435496068724
compas,0,42,2,149,3,"[25, 1, 0, 7, 1, 1, 1, 0, 1, 0]",1,0,"[26.5011813501899, 1.0, 0.0, 7.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.89,0.7825,rf,0.0018307089636462185,0.05091535448182311
compas,0,42,2,149,4,"[25, 1, 0, 7, 1, 1, 1, 0, 1, 0]",1,0,"[25.0, 1.0, 0.0, 6.089375056617974, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.933,0.7825,rf,0.0009106249433820262,0.050455312471691015
compas,0,42,2,151,0,"[47, 0, 0, 19, 1, 0, 1, 0, 1, 30]",1,1,"[47.0, 0.0, 0.0, 0.8607937486267647, 1.0, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,11.033,0.7825,rf,0.018139206251373236,0.05906960312568662
compas,0,42,2,151,1,"[47, 0, 0, 19, 1, 0, 1, 0, 1, 30]",1,1,"[47.0, 0.0, 0.0, 1.1626301222272706, 1.0, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,10.181,0.7825,rf,0.01783736987777273,0.05891868493888637
compas,0,42,2,151,2,"[47, 0, 0, 19, 1, 0, 1, 0, 1, 30]",1,1,"[58.5081314855669, 0.0, 0.0, 19.0, 56.59579193738644, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,10.148,0.7825,rf,0.0186672893511646,0.1093336446755823
compas,0,42,2,151,3,"[47, 0, 0, 19, 1, 0, 1, 0, 1, 30]",1,1,"[47.0, 0.0, 0.0, 3.2090956704547757, 1.0, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,10.87,0.7825,rf,0.015790904329545226,0.05789545216477261
compas,0,42,2,151,4,"[47, 0, 0, 19, 1, 0, 1, 0, 1, 30]",1,1,"[47.0, 0.0, 0.0, 3.4972520926214945, 1.0, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,11.174,0.7825,rf,0.015502747907378506,0.057751373953689254
compas,0,42,2,169,0,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,0,"[28.00749589298825, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.041,0.7825,rf,0.004887190113400304,0.052443595056700154
compas,0,42,2,169,1,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,0,"[28.006308945719088, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.033,0.7825,rf,0.004885742616730596,0.0524428713083653
compas,0,42,2,169,2,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,0,"[28.005562970967734, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.012,0.7825,rf,0.004884832891424066,0.052442416445712035
compas,0,42,2,169,3,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,0,"[28.046683139404237, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.052,0.7825,rf,0.004934979438297851,0.05246748971914893
compas,0,42,2,169,4,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,0,"[24.0, 1.0, 0.0, 1.2007396240885102, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.232,0.7825,rf,0.00379926037591149,0.05189963018795575
compas,0,42,2,179,0,"[21, 1, 0, 2, 1, 0, 1, 1, 1, 0]",1,1,"[21.500406610104523, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,12.005,0.7825,rf,0.0006102519635421016,0.05030512598177105
compas,0,42,2,179,1,"[21, 1, 0, 2, 1, 0, 1, 1, 1, 0]",1,1,"[21.577667772054575, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.769,0.7825,rf,0.0007044728927494816,0.050352236446374744
compas,0,42,2,179,2,"[21, 1, 0, 2, 1, 0, 1, 1, 1, 0]",1,1,"[21.57497871986343, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.833,0.7825,rf,0.0007011935608090621,0.05035059678040454
compas,0,42,2,179,3,"[21, 1, 0, 2, 1, 0, 1, 1, 1, 0]",1,1,"[21.562249787184214, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.811,0.7825,rf,0.0006856704721758711,0.050342835236087936
compas,0,42,2,179,4,"[21, 1, 0, 2, 1, 0, 1, 1, 1, 0]",1,1,"[21.613177672481754, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.803,0.7825,rf,0.0007477776493679929,0.050373888824684
compas,0,42,2,182,0,"[27, 1, 0, 10, 1, 0, 1, 0, 1, 1]",1,0,"[42.034481677898626, 1.0, 0.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.232,0.7825,rf,0.01833473375353491,0.059167366876767456
compas,0,42,2,182,1,"[27, 1, 0, 10, 1, 0, 1, 0, 1, 1]",1,0,"[42.00987333309574, 1.0, 0.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.102,0.7825,rf,0.018304723576946024,0.05915236178847302
compas,0,42,2,182,2,"[27, 1, 0, 10, 1, 0, 1, 0, 1, 1]",1,0,"[27.0, 1.0, 0.0, 1.7833056350462506, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.095,0.7825,rf,0.00821669436495375,0.054108347182476875
compas,0,42,2,182,3,"[27, 1, 0, 10, 1, 0, 1, 0, 1, 1]",1,0,"[27.0, 1.0, 0.0, 3.2314225378110573, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.129,0.7825,rf,0.006768577462188944,0.05338428873109447
compas,0,42,2,182,4,"[27, 1, 0, 10, 1, 0, 1, 0, 1, 1]",1,0,"[42.00566944507398, 1.0, 0.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.019,0.7825,rf,0.018299596884236557,0.05914979844211828
compas,0,42,2,184,0,"[54, 1, 0, 4, 1, 1, 1, 1, 1, 78]",1,0,"[54.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15.480537904963597]",0,False,False,0,11.817,0.7825,rf,0.0052099551745863676,0.052604977587293184
compas,0,42,2,184,1,"[54, 1, 0, 4, 1, 1, 1, 1, 1, 78]",1,0,"[54.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15.841323366935157]",0,False,False,0,11.763,0.7825,rf,0.0051798897194220705,0.05258994485971104
compas,0,42,2,184,2,"[54, 1, 0, 4, 1, 1, 1, 1, 1, 78]",1,0,"[54.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15.798287306941884]",0,False,False,0,11.657,0.7825,rf,0.005183476057754843,0.05259173802887743
compas,0,42,2,184,3,"[54, 1, 0, 4, 1, 1, 1, 1, 1, 78]",1,0,"[54.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.966063073779893]",0,False,False,0,11.209,0.7825,rf,0.0055861614105183425,0.05279308070525918
compas,0,42,2,184,4,"[54, 1, 0, 4, 1, 1, 1, 1, 1, 78]",1,0,"[54.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15.728906239553087]",0,False,False,0,11.111,0.7825,rf,0.005189257813370577,0.052594628906685294
compas,0,42,2,193,0,"[25, 0, 0, 5, 1, 1, 1, 0, 1, 47]",1,1,"[25.0, 0.0, 0.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.32612448181059683]",0,False,False,0,11.647,0.7825,rf,0.003889489626515784,0.05194474481325789
compas,0,42,2,193,1,"[25, 0, 0, 5, 1, 1, 1, 0, 1, 47]",1,1,"[25.0, 0.0, 0.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.28370050964448]",0,False,False,0,11.663,0.7825,rf,0.0038930249575296265,0.05194651247876481
compas,0,42,2,193,2,"[25, 0, 0, 5, 1, 1, 1, 0, 1, 47]",1,1,"[25.0, 0.0, 0.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.4588702179579629]",0,False,False,0,11.476,0.7825,rf,0.0038784274818368363,0.05193921374091842
compas,0,42,2,193,3,"[25, 0, 0, 5, 1, 1, 1, 0, 1, 47]",1,1,"[25.0, 0.0, 0.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.3974972727192383]",0,False,False,0,11.552,0.7825,rf,0.003883541893940064,0.051941770946970035
compas,0,42,2,193,4,"[25, 0, 0, 5, 1, 1, 1, 0, 1, 47]",1,1,"[25.0, 0.0, 0.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.4866002114237822]",0,False,False,0,11.689,0.7825,rf,0.003876116649048018,0.051938058324524014
compas,0,42,2,197,0,"[55, 1, 0, 17, 1, 0, 1, 0, 1, 25]",1,1,"[55.0, 1.0, 5.0, 17.0, 1.0, 0.0, 1.0, 0.0, 1.0, 25.0]",0,False,False,0,10.546,0.7825,rf,0.1,0.1
compas,0,42,2,197,1,"[55, 1, 0, 17, 1, 0, 1, 0, 1, 25]",1,1,"[55.0, 1.0, 0.0, 3.653759848546728, 1.0, 0.0, 1.0, 0.0, 1.0, 25.0]",0,False,False,0,10.637,0.7825,rf,0.013346240151453274,0.05667312007572664
compas,0,42,2,197,2,"[55, 1, 0, 17, 1, 0, 1, 0, 1, 25]",1,1,"[58.509613555699076, 1.0, 0.0, 17.0, 0.12877335855210337, 0.0, 1.0, 0.0, 1.0, 25.0]",0,False,False,0,10.558,0.7825,rf,0.004352618751460995,0.10217630937573051
compas,0,42,2,197,3,"[55, 1, 0, 17, 1, 0, 1, 0, 1, 25]",1,1,"[58.50680419358456, 1.0, 0.0, 17.0, 0.0, 0.0, 1.0, 0.0, 1.0, 25.0]",0,False,False,0,10.494,0.7825,rf,0.0043599238133145,0.10217996190665725
compas,0,42,2,197,4,"[55, 1, 0, 17, 1, 0, 1, 0, 1, 25]",1,1,"[55.0, 1.0, 0.0, 17.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,10.492,0.7825,rf,0.0021666666666666666,0.10108333333333334
compas,0,42,2,208,0,"[29, 1, 2, 7, 67, 1, 1, 1, 1, 45]",1,1,"[33.70255669753378, 1.0, 2.0, 7.0, 67.0, 1.0, 1.0, 1.0, 1.0, 45.0]",0,False,False,0,11.837,0.7825,rf,0.005734825240894853,0.05286741262044743
compas,0,42,2,208,1,"[29, 1, 2, 7, 67, 1, 1, 1, 1, 45]",1,1,"[33.78119447585617, 1.0, 2.0, 7.0, 67.0, 1.0, 1.0, 1.0, 1.0, 45.0]",0,False,False,0,11.674,0.7825,rf,0.005830724970556303,0.05291536248527815
compas,0,42,2,208,2,"[29, 1, 2, 7, 67, 1, 1, 1, 1, 45]",1,1,"[33.9216329011822, 1.0, 2.0, 7.0, 67.0, 1.0, 1.0, 1.0, 1.0, 45.0]",0,False,False,0,11.673,0.7825,rf,0.006001991342905123,0.05300099567145256
compas,0,42,2,208,3,"[29, 1, 2, 7, 67, 1, 1, 1, 1, 45]",1,1,"[34.75200132178456, 1.0, 2.0, 7.0, 67.0, 1.0, 1.0, 1.0, 1.0, 45.0]",0,False,False,0,11.766,0.7825,rf,0.007014635758273856,0.05350731787913693
compas,0,42,2,208,4,"[29, 1, 2, 7, 67, 1, 1, 1, 1, 45]",1,1,"[33.87084636501455, 1.0, 2.0, 7.0, 67.0, 1.0, 1.0, 1.0, 1.0, 45.0]",0,False,False,0,11.667,0.7825,rf,0.005940056542700672,0.05297002827135034
compas,0,42,2,211,0,"[23, 0, 0, 3, 1, 0, 1, 1, 1, 0]",1,0,"[27.50958867208535, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.105,0.7825,rf,0.005499498380591891,0.05274974919029595
