dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,1,74,2,"[22, 1, 0, 3, 1, 0, 0, 0, 0, 106]",1,1,"[22.279394895459394, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 106.0]",0,True,False,0,1.149,nn,0.79,0.00034072548226755326,0.05017036274113378
compas,0,42,1,74,3,"[22, 1, 0, 3, 1, 0, 0, 0, 0, 106]",1,1,"[22.072345094883204, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 106.0]",0,True,False,0,1.152,nn,0.79,8.822572546732177e-05,0.050044112862733664
compas,0,42,1,74,4,"[22, 1, 0, 3, 1, 0, 0, 0, 0, 106]",1,1,"[22.87403310902683, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 106.0]",0,True,False,0,1.153,nn,0.79,0.0010658940353985723,0.05053294701769929
compas,0,42,1,79,0,"[51, 0, 0, 16, 122, 0, 0, 0, 0, 66]",1,1,"[51.0, 0.0, 0.0, 15.998236944764905, 122.0, 0.0, 0.0, 0.0, 0.0, 66.0]",0,True,False,0,1.25,nn,0.79,1.7630552350951235e-06,0.05000088152761755
compas,0,42,1,79,1,"[51, 0, 0, 16, 122, 0, 0, 0, 0, 66]",1,1,"[51.0, 0.0, 0.0, 15.997083961357944, 122.0, 0.0, 0.0, 0.0, 0.0, 66.0]",0,True,False,0,1.178,nn,0.79,2.9160386420556965e-06,0.05000145801932103
compas,0,42,1,79,2,"[51, 0, 0, 16, 122, 0, 0, 0, 0, 66]",1,1,"[51.0, 0.0, 0.0, 16.00200497262183, 122.0, 0.0, 0.0, 0.0, 0.0, 66.0]",0,True,False,0,1.176,nn,0.79,2.0049726218296374e-06,0.05000100248631092
compas,0,42,1,79,3,"[51, 0, 0, 16, 122, 0, 0, 0, 0, 66]",1,1,"[51.0, 0.0, 0.0, 16.00229237387611, 122.0, 0.0, 0.0, 0.0, 0.0, 66.0]",0,True,False,0,1.179,nn,0.79,2.292373876109366e-06,0.05000114618693806
compas,0,42,1,79,4,"[51, 0, 0, 16, 122, 0, 0, 0, 0, 66]",1,1,"[51.0, 0.0, 0.0, 15.999757073396113, 122.0, 0.0, 0.0, 0.0, 0.0, 66.0]",0,True,False,0,1.181,nn,0.79,2.429266038870282e-07,0.05000012146330195
compas,0,42,1,83,0,"[20, 1, 0, 1, 0, 0, 1, 1, 1, 2]",1,1,"[20.42789175508568, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,0,1.122,nn,0.79,0.0005218192135191198,0.050260909606759566
compas,0,42,1,83,1,"[20, 1, 0, 1, 0, 0, 1, 1, 1, 2]",1,1,"[23.028731691891284, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,0,1.123,nn,0.79,0.0036935752340137617,0.05184678761700688
compas,0,42,1,83,2,"[20, 1, 0, 1, 0, 0, 1, 1, 1, 2]",1,1,"[21.499776789739016, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,0,1.12,nn,0.79,0.001828996085047581,0.05091449804252379
compas,0,42,1,83,3,"[20, 1, 0, 1, 0, 0, 1, 1, 1, 2]",1,1,"[20.044706156378304, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,0,1.122,nn,0.79,5.451970290037046e-05,0.050027259851450186
compas,0,42,1,83,4,"[20, 1, 0, 1, 0, 0, 1, 1, 1, 2]",1,1,"[20.666251521659753, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,0,1.121,nn,0.79,0.0008125018556826252,0.05040625092784132
compas,0,42,1,89,0,"[29, 1, 0, 4, 1, 0, 1, 1, 1, 8]",1,0,"[29.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 8.0]",0,True,False,0,1.24,nn,0.79,0.004,0.052000000000000005
compas,0,42,1,89,1,"[29, 1, 0, 4, 1, 0, 1, 1, 1, 8]",1,0,"[29.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 8.0]",0,True,False,0,1.16,nn,0.79,0.004,0.052000000000000005
compas,0,42,1,89,2,"[29, 1, 0, 4, 1, 0, 1, 1, 1, 8]",1,0,"[29.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 8.0]",0,True,False,0,1.155,nn,0.79,0.004,0.052000000000000005
compas,0,42,1,89,3,"[29, 1, 0, 4, 1, 0, 1, 1, 1, 8]",1,0,"[29.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 8.0]",0,True,False,0,1.163,nn,0.79,0.004,0.052000000000000005
compas,0,42,1,89,4,"[29, 1, 0, 4, 1, 0, 1, 1, 1, 8]",1,0,"[29.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 8.0]",0,True,False,0,1.156,nn,0.79,0.004,0.052000000000000005
compas,0,42,1,92,0,"[35, 0, 0, 12, 54, 1, 0, 0, 0, 1]",1,0,"[35.0, 0.0, 0.0, 12.041488141955945, 53.92197476644929, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.248,nn,0.79,4.799024475183759e-05,0.10002399512237592
compas,0,42,1,92,1,"[35, 0, 0, 12, 54, 1, 0, 0, 0, 1]",1,0,"[35.0, 0.0, 0.0, 0.0, 54.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.16,nn,0.79,0.012,0.056
compas,0,42,1,92,2,"[35, 0, 0, 12, 54, 1, 0, 0, 0, 1]",1,0,"[35.0, 0.0, 0.0, 0.0, 54.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.157,nn,0.79,0.012,0.056
compas,0,42,1,92,3,"[35, 0, 0, 12, 54, 1, 0, 0, 0, 1]",1,0,"[35.0, 0.0, 0.0, 11.9830613390385, 54.43899030578437, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.159,nn,0.79,5.3521186443531354e-05,0.10002676059322177
compas,0,42,1,92,4,"[35, 0, 0, 12, 54, 1, 0, 0, 0, 1]",1,0,"[35.0, 0.0, 0.0, 0.0, 54.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.16,nn,0.79,0.012,0.056
compas,0,42,1,98,0,"[24, 1, 2, 9, 23, 1, 1, 1, 1, 10]",1,1,"[24.0, 1.0, 2.0, 0.0, 11.819093450930716, 1.0, 1.0, 1.0, 1.0, 10.0]",0,True,False,0,1.146,nn,0.79,0.009931742212422441,0.10496587110621122
compas,0,42,1,98,1,"[24, 1, 2, 9, 23, 1, 1, 1, 1, 10]",1,1,"[24.0, 1.0, 2.0, 0.0, 26.66336418529917, 1.0, 1.0, 1.0, 1.0, 10.0]",0,True,False,0,1.132,nn,0.79,0.00930528034877493,0.10465264017438747
compas,0,42,1,98,2,"[24, 1, 2, 9, 23, 1, 1, 1, 1, 10]",1,1,"[24.0, 1.0, 2.0, 0.0, 56.19554051452318, 1.0, 1.0, 1.0, 1.0, 10.0]",0,True,False,0,1.131,nn,0.79,0.011766295042876932,0.10588314752143847
compas,0,42,1,98,3,"[24, 1, 2, 9, 23, 1, 1, 1, 1, 10]",1,1,"[24.0, 1.0, 2.0, 0.0, 23.0, 1.0, 1.0, 1.0, 1.0, 10.0]",0,True,False,0,1.131,nn,0.79,0.009,0.0545
compas,0,42,1,98,4,"[24, 1, 2, 9, 23, 1, 1, 1, 1, 10]",1,1,"[24.0, 1.0, 2.0, 0.0, 23.0, 1.0, 1.0, 1.0, 1.0, 10.0]",0,True,False,0,1.128,nn,0.79,0.009,0.0545
compas,0,42,1,99,0,"[22, 1, 2, 6, 168, 0, 1, 0, 1, 62]",1,1,"[24.218474620598496, 1.0, 2.0, 6.0, 168.0, 0.0, 1.0, 0.0, 1.0, 62.0]",0,True,False,0,1.13,nn,0.79,0.0027054568543884096,0.05135272842719421
compas,0,42,1,99,1,"[22, 1, 2, 6, 168, 0, 1, 0, 1, 62]",1,1,"[24.928576237501577, 1.0, 2.0, 6.0, 168.0, 0.0, 1.0, 0.0, 1.0, 62.0]",0,True,False,0,1.126,nn,0.79,0.0035714344359775332,0.05178571721798877
compas,0,42,1,99,2,"[22, 1, 2, 6, 168, 0, 1, 0, 1, 62]",1,1,"[22.209861257994238, 1.0, 2.0, 6.0, 168.0, 0.0, 1.0, 0.0, 1.0, 62.0]",0,True,False,0,1.126,nn,0.79,0.00025592836340760684,0.05012796418170381
compas,0,42,1,99,3,"[22, 1, 2, 6, 168, 0, 1, 0, 1, 62]",1,1,"[29.517953229259206, 1.0, 2.0, 6.0, 168.0, 0.0, 1.0, 0.0, 1.0, 62.0]",0,True,False,0,1.127,nn,0.79,0.009168235645438056,0.05458411782271903
compas,0,42,1,99,4,"[22, 1, 2, 6, 168, 0, 1, 0, 1, 62]",1,1,"[22.579368543813075, 1.0, 2.0, 6.0, 168.0, 0.0, 1.0, 0.0, 1.0, 62.0]",0,True,False,0,1.127,nn,0.79,0.0007065470046500916,0.05035327350232505
compas,0,42,1,116,0,"[27, 1, 0, 3, 1, 1, 1, 1, 1, 6]",1,1,"[27.40045848461738, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,True,False,0,1.291,nn,0.79,0.0004883640056309529,0.05024418200281548
compas,0,42,1,116,1,"[27, 1, 0, 3, 1, 1, 1, 1, 1, 6]",1,1,"[27.29035876334289, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,True,False,0,1.13,nn,0.79,0.0003540960528571836,0.0501770480264286
compas,0,42,1,116,2,"[27, 1, 0, 3, 1, 1, 1, 1, 1, 6]",1,1,"[27.16624155445951, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,True,False,0,1.139,nn,0.79,0.0002027336029994032,0.0501013668014997
compas,0,42,1,116,3,"[27, 1, 0, 3, 1, 1, 1, 1, 1, 6]",1,1,"[27.424760485431225, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,True,False,0,1.131,nn,0.79,0.0005180005919892989,0.05025900029599465
compas,0,42,1,116,4,"[27, 1, 0, 3, 1, 1, 1, 1, 1, 6]",1,1,"[27.425617593950292, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,True,False,0,1.131,nn,0.79,0.0005190458462808444,0.050259522923140426
compas,0,42,1,122,0,"[55, 1, 0, 9, 0, 1, 1, 0, 1, 3]",1,0,"[55.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,0,1.202,nn,0.79,0.009,0.0545
compas,0,42,1,122,1,"[55, 1, 0, 9, 0, 1, 1, 0, 1, 3]",1,0,"[55.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,0,1.155,nn,0.79,0.009,0.0545
compas,0,42,1,122,2,"[55, 1, 0, 9, 0, 1, 1, 0, 1, 3]",1,0,"[55.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,0,1.154,nn,0.79,0.009,0.0545
compas,0,42,1,122,3,"[55, 1, 0, 9, 0, 1, 1, 0, 1, 3]",1,0,"[55.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,0,1.152,nn,0.79,0.009,0.0545
compas,0,42,1,122,4,"[55, 1, 0, 9, 0, 1, 1, 0, 1, 3]",1,0,"[55.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,0,1.152,nn,0.79,0.009,0.0545
compas,0,42,1,123,0,"[24, 1, 0, 4, 175, 0, 1, 1, 1, 0]",1,1,"[24.654344437282383, 1.0, 0.0, 4.0, 175.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.126,nn,0.79,0.0007979810210760766,0.05039899051053804
compas,0,42,1,123,1,"[24, 1, 0, 4, 175, 0, 1, 1, 1, 0]",1,1,"[24.410856828453046, 1.0, 0.0, 4.0, 175.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.125,nn,0.79,0.0005010449127476166,0.05025052245637381
compas,0,42,1,123,2,"[24, 1, 0, 4, 175, 0, 1, 1, 1, 0]",1,1,"[24.026004820573245, 1.0, 0.0, 4.0, 175.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.126,nn,0.79,3.171319582103082e-05,0.05001585659791052
compas,0,42,1,123,3,"[24, 1, 0, 4, 175, 0, 1, 1, 1, 0]",1,1,"[24.529328556354194, 1.0, 0.0, 4.0, 175.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.125,nn,0.79,0.000645522629700237,0.05032276131485012
compas,0,42,1,123,4,"[24, 1, 0, 4, 175, 0, 1, 1, 1, 0]",1,1,"[24.932478081613734, 1.0, 0.0, 4.0, 175.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.124,nn,0.79,0.0011371683922118709,0.05056858419610594
compas,0,42,1,125,0,"[27, 1, 0, 18, 0, 0, 1, 0, 1, 0]",1,1,"[28.980551090993274, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,0,1.153,nn,0.79,0.020415306208528383,0.1102076531042642
compas,0,42,1,125,1,"[27, 1, 0, 18, 0, 0, 1, 0, 1, 0]",1,1,"[32.036759796467976, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,0,1.138,nn,0.79,0.024142389995692654,0.11207119499784633
compas,0,42,1,125,2,"[27, 1, 0, 18, 0, 0, 1, 0, 1, 0]",1,1,"[27.0, 1.0, 0.0, 0.0, 334.4124596415031, 0.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,0,1.138,nn,0.79,0.04586770497012527,0.12293385248506264
compas,0,42,1,125,3,"[27, 1, 0, 18, 0, 0, 1, 0, 1, 0]",1,1,"[27.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,0,1.136,nn,0.79,0.018,0.059000000000000004
compas,0,42,1,125,4,"[27, 1, 0, 18, 0, 0, 1, 0, 1, 0]",1,1,"[34.560184818727606, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,0,1.136,nn,0.79,0.027219737583814154,0.11360986879190708
compas,0,42,1,127,0,"[22, 1, 2, 2, 40, 0, 1, 1, 1, 27]",1,0,"[22.0, 1.0, 2.0, 0.0, 45.053851726982515, 0.0, 1.0, 1.0, 1.0, 27.0]",0,True,False,0,1.27,nn,0.79,0.002421154310581876,0.10121057715529094
compas,0,42,1,127,1,"[22, 1, 2, 2, 40, 0, 1, 1, 1, 27]",1,0,"[22.0, 1.0, 2.0, 0.0, 41.44595526017123, 0.0, 1.0, 1.0, 1.0, 27.0]",0,True,False,0,1.137,nn,0.79,0.002120496271680936,0.10106024813584047
compas,0,42,1,127,2,"[22, 1, 2, 2, 40, 0, 1, 1, 1, 27]",1,0,"[23.55765500047689, 1.0, 2.0, 2.0, 22.26944867251312, 0.0, 1.0, 1.0, 1.0, 27.0]",0,True,False,0,1.137,nn,0.79,0.0033771252128314937,0.10168856260641575
compas,0,42,1,127,3,"[22, 1, 2, 2, 40, 0, 1, 1, 1, 27]",1,0,"[22.39041988230644, 1.0, 2.0, 2.0, 3.9331892999596505, 0.0, 1.0, 1.0, 1.0, 27.0]",0,True,False,0,1.138,nn,0.79,0.0034816893660274753,0.10174084468301374
compas,0,42,1,127,4,"[22, 1, 2, 2, 40, 0, 1, 1, 1, 27]",1,0,"[22.099696877573823, 1.0, 2.0, 2.0, 33.82401179479041, 0.0, 1.0, 1.0, 1.0, 27.0]",0,True,False,0,1.135,nn,0.79,0.0006362472417843235,0.10031812362089217
compas,0,42,1,128,0,"[30, 1, 0, 8, 1, 0, 1, 0, 1, 1]",1,1,"[31.814610461189776, 1.0, 0.0, 8.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.205,nn,0.79,0.0022129395868168,0.0511064697934084
compas,0,42,1,128,1,"[30, 1, 0, 8, 1, 0, 1, 0, 1, 1]",1,1,"[33.13140183155587, 1.0, 0.0, 8.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.132,nn,0.79,0.003818782721409597,0.0519093913607048
compas,0,42,1,128,2,"[30, 1, 0, 8, 1, 0, 1, 0, 1, 1]",1,1,"[30.013584969749687, 1.0, 0.0, 8.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.133,nn,0.79,1.6567036280105604e-05,0.05000828351814005
compas,0,42,1,128,3,"[30, 1, 0, 8, 1, 0, 1, 0, 1, 1]",1,1,"[30.074788811133317, 1.0, 0.0, 8.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.13,nn,0.79,9.120586723575221e-05,0.05004560293361788
compas,0,42,1,128,4,"[30, 1, 0, 8, 1, 0, 1, 0, 1, 1]",1,1,"[30.210061877864746, 1.0, 0.0, 8.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.135,nn,0.79,0.0002561730217862754,0.05012808651089314
compas,0,42,1,130,0,"[23, 1, 0, 4, 320, 0, 0, 0, 0, 89]",1,1,"[23.448794556840475, 1.0, 0.0, 4.0, 320.0, 0.0, 0.0, 0.0, 0.0, 89.0]",0,True,False,0,1.154,nn,0.79,0.0005473104351713115,0.05027365521758566
compas,0,42,1,130,1,"[23, 1, 0, 4, 320, 0, 0, 0, 0, 89]",1,1,"[23.146888293293255, 1.0, 0.0, 4.0, 320.0, 0.0, 0.0, 0.0, 0.0, 89.0]",0,True,False,0,1.151,nn,0.79,0.00017913206499177458,0.05008956603249589
compas,0,42,1,130,2,"[23, 1, 0, 4, 320, 0, 0, 0, 0, 89]",1,1,"[23.176057674123175, 1.0, 0.0, 4.0, 320.0, 0.0, 0.0, 0.0, 0.0, 89.0]",0,True,False,0,1.151,nn,0.79,0.00021470448063801853,0.05010735224031901
compas,0,42,1,130,3,"[23, 1, 0, 4, 320, 0, 0, 0, 0, 89]",1,1,"[23.943637371393482, 1.0, 0.0, 4.0, 320.0, 0.0, 0.0, 0.0, 0.0, 89.0]",0,True,False,0,1.15,nn,0.79,0.0011507772821871731,0.05057538864109359
compas,0,42,1,130,4,"[23, 1, 0, 4, 320, 0, 0, 0, 0, 89]",1,1,"[23.175263276906477, 1.0, 0.0, 4.0, 320.0, 0.0, 0.0, 0.0, 0.0, 89.0]",0,True,False,0,1.155,nn,0.79,0.00021373570354448471,0.05010686785177224
compas,0,42,1,139,0,"[44, 1, 0, 14, 1, 0, 1, 0, 1, 1]",1,1,"[44.0, 1.0, 0.0, 13.99974507409297, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.166,nn,0.79,2.5492590702924646e-07,0.050000127462953514
compas,0,42,1,139,1,"[44, 1, 0, 14, 1, 0, 1, 0, 1, 1]",1,1,"[44.0, 1.0, 0.0, 14.019816480102536, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.166,nn,0.79,1.9816480102536006e-05,0.05000990824005127
compas,0,42,1,139,2,"[44, 1, 0, 14, 1, 0, 1, 0, 1, 1]",1,1,"[44.0, 1.0, 0.0, 13.986237117076834, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.163,nn,0.79,1.3762882923165521e-05,0.050006881441461586
compas,0,42,1,139,3,"[44, 1, 0, 14, 1, 0, 1, 0, 1, 1]",1,1,"[44.0, 1.0, 0.0, 13.989001763376368, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.16,nn,0.79,1.0998236623631642e-05,0.05000549911831182
compas,0,42,1,139,4,"[44, 1, 0, 14, 1, 0, 1, 0, 1, 1]",1,1,"[44.0, 1.0, 0.0, 13.996951708677443, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,0,1.172,nn,0.79,3.0482913225569066e-06,0.05000152414566128
compas,0,42,1,142,0,"[60, 0, 2, 9, 0, 0, 1, 0, 1, 384]",1,0,"[60.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 384.0]",0,True,False,0,1.16,nn,0.79,0.10900000000000001,0.15450000000000003
compas,0,42,1,142,1,"[60, 0, 2, 9, 0, 0, 1, 0, 1, 384]",1,0,"[60.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 384.0]",0,True,False,0,1.159,nn,0.79,0.10900000000000001,0.15450000000000003
compas,0,42,1,142,2,"[60, 0, 2, 9, 0, 0, 1, 0, 1, 384]",1,0,"[60.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 384.0]",0,True,False,0,1.16,nn,0.79,0.10900000000000001,0.15450000000000003
compas,0,42,1,142,3,"[60, 0, 2, 9, 0, 0, 1, 0, 1, 384]",1,0,"[60.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 384.0]",0,True,False,0,1.159,nn,0.79,0.10900000000000001,0.15450000000000003
compas,0,42,1,142,4,"[60, 0, 2, 9, 0, 0, 1, 0, 1, 384]",1,0,"[60.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 384.0]",0,True,False,0,1.159,nn,0.79,0.10900000000000001,0.15450000000000003
compas,0,42,1,156,0,"[27, 1, 0, 4, 0, 0, 1, 1, 1, 0]",1,1,"[27.0, 1.0, 3.0, 4.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.126,nn,0.79,0.1,0.1
compas,0,42,1,156,1,"[27, 1, 0, 4, 0, 0, 1, 1, 1, 0]",1,1,"[27.0, 1.0, 2.0, 4.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.127,nn,0.79,0.1,0.1
compas,0,42,1,156,2,"[27, 1, 0, 4, 0, 0, 1, 1, 1, 0]",1,1,"[27.55122012180275, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.129,nn,0.79,0.004672219660735061,0.10233610983036753
compas,0,42,1,156,3,"[27, 1, 0, 4, 0, 0, 1, 1, 1, 0]",1,1,"[27.0, 1.0, 5.0, 4.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.126,nn,0.79,0.1,0.1
compas,0,42,1,156,4,"[27, 1, 0, 4, 0, 0, 1, 1, 1, 0]",1,1,"[27.0, 1.0, 3.0, 4.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.131,nn,0.79,0.1,0.1
compas,0,42,1,162,0,"[32, 1, 0, 22, 0, 0, 1, 1, 1, 0]",1,1,"[32.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.138,nn,0.79,0.022000000000000002,0.061000000000000006
compas,0,42,1,162,1,"[32, 1, 0, 22, 0, 0, 1, 1, 1, 0]",1,1,"[32.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.147,nn,0.79,0.022000000000000002,0.061000000000000006
compas,0,42,1,162,2,"[32, 1, 0, 22, 0, 0, 1, 1, 1, 0]",1,1,"[32.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.145,nn,0.79,0.022000000000000002,0.061000000000000006
compas,0,42,1,162,3,"[32, 1, 0, 22, 0, 0, 1, 1, 1, 0]",1,1,"[32.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.15,nn,0.79,0.022000000000000002,0.061000000000000006
compas,0,42,1,162,4,"[32, 1, 0, 22, 0, 0, 1, 1, 1, 0]",1,1,"[32.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.143,nn,0.79,0.022000000000000002,0.061000000000000006
compas,0,42,1,169,0,"[28, 1, 0, 14, 1, 0, 1, 1, 1, 0]",1,1,"[28.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.172,nn,0.79,0.014000000000000002,0.057
compas,0,42,1,169,1,"[28, 1, 0, 14, 1, 0, 1, 1, 1, 0]",1,1,"[28.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.169,nn,0.79,0.014000000000000002,0.057
compas,0,42,1,169,2,"[28, 1, 0, 14, 1, 0, 1, 1, 1, 0]",1,1,"[28.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.169,nn,0.79,0.014000000000000002,0.057
compas,0,42,1,169,3,"[28, 1, 0, 14, 1, 0, 1, 1, 1, 0]",1,1,"[28.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.17,nn,0.79,0.014000000000000002,0.057
compas,0,42,1,169,4,"[28, 1, 0, 14, 1, 0, 1, 1, 1, 0]",1,1,"[28.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,0,1.173,nn,0.79,0.014000000000000002,0.057
compas,0,42,1,171,0,"[36, 1, 0, 9, 0, 1, 0, 0, 0, 1]",1,1,"[36.0, 1.0, 0.0, 8.995776109148304, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.161,nn,0.79,4.223890851696055e-06,0.05000211194542585
compas,0,42,1,171,1,"[36, 1, 0, 9, 0, 1, 0, 0, 0, 1]",1,1,"[36.0, 1.0, 0.0, 8.994887714222834, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.162,nn,0.79,5.112285777165937e-06,0.050002556142888586
compas,0,42,1,171,2,"[36, 1, 0, 9, 0, 1, 0, 0, 0, 1]",1,1,"[36.0, 1.0, 0.0, 9.004893951647148, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.162,nn,0.79,4.893951647147788e-06,0.050002446975823574
compas,0,42,1,171,3,"[36, 1, 0, 9, 0, 1, 0, 0, 0, 1]",1,1,"[36.0, 1.0, 0.0, 8.99938069855311, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.162,nn,0.79,6.193014468891535e-07,0.05000030965072345
compas,0,42,1,171,4,"[36, 1, 0, 9, 0, 1, 0, 0, 0, 1]",1,1,"[36.0, 1.0, 0.0, 9.00011901836626, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,0,1.162,nn,0.79,1.1901836625938244e-07,0.05000005950918313
compas,0,42,1,173,0,"[39, 1, 0, 13, 1, 0, 1, 1, 1, 1]",1,1,"[39.0, 1.0, 0.0, 12.995706366717021, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,True,False,0,1.174,nn,0.79,4.293633282978604e-06,0.050002146816641495
