dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc
credit,1,42,1,125,2,"[1, 36, 2, 2, 3959, 1, 1, 4, 2, 0, 3, 2, 30, 2, 2, 1, 4, 2, 1, 1]",0,1,"[2.509551921910419, 36.0, 2.0, 2.0, 3959.0, 1.0, 1.0, 4.0, 2.0, 0.0, 3.0, 2.0, 30.0, 2.0, 2.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,11.26,0.78
credit,1,42,1,125,3,"[1, 36, 2, 2, 3959, 1, 1, 4, 2, 0, 3, 2, 30, 2, 2, 1, 4, 2, 1, 1]",0,1,"[2.5196505575517025, 36.0, 2.0, 2.0, 3959.0, 1.0, 1.0, 4.0, 2.0, 0.0, 3.0, 2.0, 30.0, 2.0, 2.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,11.002,0.78
credit,1,42,1,125,4,"[1, 36, 2, 2, 3959, 1, 1, 4, 2, 0, 3, 2, 30, 2, 2, 1, 4, 2, 1, 1]",0,1,"[2.5016150761421336, 36.0, 2.0, 2.0, 3959.0, 1.0, 1.0, 4.0, 2.0, 0.0, 3.0, 2.0, 30.0, 2.0, 2.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.978,0.78
credit,1,42,1,136,0,"[2, 45, 4, 1, 4576, 2, 1, 3, 2, 0, 4, 3, 27, 2, 2, 1, 3, 2, 0, 1]",0,1,"[2.0, 45.0, 4.0, 1.0, 4576.0, 2.0, 1.0, 3.0, 2.0, 0.0, 4.0, 3.0, 33.736651605420356, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.598,0.78
credit,1,42,1,136,1,"[2, 45, 4, 1, 4576, 2, 1, 3, 2, 0, 4, 3, 27, 2, 2, 1, 3, 2, 0, 1]",0,1,"[2.0, 45.0, 4.0, 1.0, 4576.0, 2.0, 1.0, 3.0, 2.0, 0.0, 4.0, 3.0, 30.27894097279339, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.179,0.78
credit,1,42,1,136,2,"[2, 45, 4, 1, 4576, 2, 1, 3, 2, 0, 4, 3, 27, 2, 2, 1, 3, 2, 0, 1]",0,1,"[2.0, 45.0, 4.0, 1.0, 4576.0, 2.0, 1.0, 3.0, 2.0, 0.0, 4.0, 3.0, 31.135051783707127, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.505,0.78
credit,1,42,1,136,3,"[2, 45, 4, 1, 4576, 2, 1, 3, 2, 0, 4, 3, 27, 2, 2, 1, 3, 2, 0, 1]",0,1,"[2.0, 45.0, 4.0, 1.0, 4576.0, 2.0, 1.0, 3.0, 2.0, 0.0, 4.0, 3.0, 32.138809241236004, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.366,0.78
credit,1,42,1,136,4,"[2, 45, 4, 1, 4576, 2, 1, 3, 2, 0, 4, 3, 27, 2, 2, 1, 3, 2, 0, 1]",0,1,"[2.0, 45.0, 4.0, 1.0, 4576.0, 2.0, 1.0, 3.0, 2.0, 0.0, 4.0, 3.0, 43.42612573071284, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.311,0.78
credit,1,42,1,140,0,"[1, 48, 2, 6, 7476, 1, 4, 4, 2, 0, 1, 4, 50, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.655220560334615, 48.0, 2.0, 6.0, 7476.0, 1.5578673407955566, 4.0, 4.0, 2.0, 0.0, 1.0, 4.0, 50.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.348,0.78
credit,1,42,1,140,1,"[1, 48, 2, 6, 7476, 1, 4, 4, 2, 0, 1, 4, 50, 2, 3, 1, 4, 2, 1, 1]",0,1,"[3.510345505504262, 48.0, 2.0, 6.0, 7476.0, 1.0, 4.0, 4.0, 2.0, 0.0, 1.0, 4.0, 50.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.901,0.78
credit,1,42,1,140,2,"[1, 48, 2, 6, 7476, 1, 4, 4, 2, 0, 1, 4, 50, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.5675225699020894, 48.0, 2.0, 6.0, 7476.0, 1.7353411062603412, 4.07950592911549, 4.0, 2.0, 0.0, 1.0, 4.0, 50.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.275,0.78
credit,1,42,1,140,3,"[1, 48, 2, 6, 7476, 1, 4, 4, 2, 0, 1, 4, 50, 2, 3, 1, 4, 2, 1, 1]",0,1,"[3.507912789743013, 48.0, 2.0, 6.0, 7476.0, 1.0, 4.0, 4.0, 2.0, 0.0, 1.0, 4.0, 50.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.249,0.78
credit,1,42,1,140,4,"[1, 48, 2, 6, 7476, 1, 4, 4, 2, 0, 1, 4, 50, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.8794903351069925, 48.0, 2.0, 6.0, 7476.0, 1.5218409604764205, 4.0, 4.0, 2.0, 0.0, 1.0, 4.0, 50.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.209,0.78
credit,1,42,1,146,0,"[2, 9, 2, 6, 1199, 1, 4, 4, 1, 0, 4, 2, 67, 2, 2, 2, 4, 2, 1, 1]",0,1,"[2.506398555413279, 9.0, 2.0, 6.0, 1199.0, 1.0, 4.0, 4.0, 1.0, 0.0, 4.0, 2.0, 67.0, 2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.438,0.78
credit,1,42,1,146,1,"[2, 9, 2, 6, 1199, 1, 4, 4, 1, 0, 4, 2, 67, 2, 2, 2, 4, 2, 1, 1]",0,1,"[2.500331835949602, 9.0, 2.0, 6.0, 1199.0, 1.0, 4.0, 4.0, 1.0, 0.0, 4.0, 2.0, 67.0, 2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.492,0.78
credit,1,42,1,146,2,"[2, 9, 2, 6, 1199, 1, 4, 4, 1, 0, 4, 2, 67, 2, 2, 2, 4, 2, 1, 1]",0,1,"[2.5000160931409936, 9.0, 2.0, 6.0, 1199.0, 1.0, 4.0, 4.0, 1.0, 0.0, 4.0, 2.0, 67.0, 2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.463,0.78
credit,1,42,1,146,3,"[2, 9, 2, 6, 1199, 1, 4, 4, 1, 0, 4, 2, 67, 2, 2, 2, 4, 2, 1, 1]",0,1,"[2.503030476914333, 9.0, 2.0, 6.0, 1199.0, 1.0, 4.0, 4.0, 1.0, 0.0, 4.0, 2.0, 67.0, 2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.454,0.78
credit,1,42,1,146,4,"[2, 9, 2, 6, 1199, 1, 4, 4, 1, 0, 4, 2, 67, 2, 2, 2, 4, 2, 1, 1]",0,1,"[2.5044580373491456, 9.0, 2.0, 6.0, 1199.0, 1.0, 4.0, 4.0, 1.0, 0.0, 4.0, 2.0, 67.0, 2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0]",1,True,True,16,10.528,0.78
credit,1,42,1,147,0,"[2, 30, 2, 0, 2150, 1, 3, 4, 1, 2, 2, 4, 24, 0, 2, 1, 3, 2, 0, 1]",0,0,"[1.997749135913887, 30.0, 2.0, 0.0, 2150.0, 2.5275759488679395, 3.0, 4.0, 1.0, 2.0, 2.0, 4.0, 24.0, 0.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.542,0.78
credit,1,42,1,147,1,"[2, 30, 2, 0, 2150, 1, 3, 4, 1, 2, 2, 4, 24, 0, 2, 1, 3, 2, 0, 1]",0,0,"[2.0030580974281245, 30.0, 2.0, 0.0, 2150.0, 1.0, 3.0, 4.0, 1.0, 2.0, 2.0, 4.0, 24.0, 0.0, 2.0, 1.0, 3.5588475029300124, 2.0, 0.0, 1.0]",1,True,True,16,10.59,0.78
credit,1,42,1,147,2,"[2, 30, 2, 0, 2150, 1, 3, 4, 1, 2, 2, 4, 24, 0, 2, 1, 3, 2, 0, 1]",0,0,"[1.9994817707974681, 30.0, 2.0, 0.0, 2150.0, 2.536900867113281, 3.0, 4.0, 1.0, 2.0, 2.0, 4.0, 24.0, 0.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.546,0.78
credit,1,42,1,147,3,"[2, 30, 2, 0, 2150, 1, 3, 4, 1, 2, 2, 4, 24, 0, 2, 1, 3, 2, 0, 1]",0,0,"[1.997020602797668, 30.0, 2.0, 0.0, 2150.0, 2.5343666389593102, 3.0, 4.0, 1.0, 2.0, 2.0, 4.0, 24.0, 0.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.51,0.78
credit,1,42,1,147,4,"[2, 30, 2, 0, 2150, 1, 3, 4, 1, 2, 2, 4, 24, 0, 2, 1, 3, 2, 0, 1]",0,0,"[2.0095439801421646, 30.0, 2.0, 0.0, 2150.0, 1.0, 3.0, 4.0, 1.0, 2.0, 2.0, 4.0, 24.0, 0.0, 2.0, 1.0, 3.539546158265763, 2.0, 0.0, 1.0]",1,True,True,16,10.611,0.78
credit,1,42,1,150,0,"[1, 36, 2, 0, 1842, 1, 2, 4, 1, 0, 4, 3, 34, 2, 2, 1, 3, 2, 1, 1]",0,0,"[2.5318515257826704, 36.0, 2.0, 0.0, 1842.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 3.0, 34.0, 2.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.944,0.78
credit,1,42,1,150,1,"[1, 36, 2, 0, 1842, 1, 2, 4, 1, 0, 4, 3, 34, 2, 2, 1, 3, 2, 1, 1]",0,0,"[2.503151105904063, 36.0, 2.0, 0.0, 1842.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 3.0, 34.0, 2.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.998,0.78
credit,1,42,1,150,2,"[1, 36, 2, 0, 1842, 1, 2, 4, 1, 0, 4, 3, 34, 2, 2, 1, 3, 2, 1, 1]",0,0,"[2.5116042390325535, 36.0, 2.0, 0.0, 1842.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 3.0, 34.0, 2.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.937,0.78
credit,1,42,1,150,3,"[1, 36, 2, 0, 1842, 1, 2, 4, 1, 0, 4, 3, 34, 2, 2, 1, 3, 2, 1, 1]",0,0,"[2.5177920276669026, 36.0, 2.0, 0.0, 1842.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 3.0, 34.0, 2.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.909,0.78
credit,1,42,1,150,4,"[1, 36, 2, 0, 1842, 1, 2, 4, 1, 0, 4, 3, 34, 2, 2, 1, 3, 2, 1, 1]",0,0,"[2.502882583731137, 36.0, 2.0, 0.0, 1842.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 3.0, 34.0, 2.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.971,0.78
credit,1,42,1,155,0,"[1, 12, 2, 0, 900, 5, 3, 4, 3, 0, 2, 3, 23, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.0, 12.0, 2.0, 0.0, 900.0, 5.0, 3.0, 4.0, 3.0, 0.0, 2.0, 3.0, 41.022937988926, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.869,0.78
credit,1,42,1,155,1,"[1, 12, 2, 0, 900, 5, 3, 4, 3, 0, 2, 3, 23, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.522327343141606, 12.0, 2.0, 0.0, 900.0, 5.0, 3.0, 4.0, 3.0, 0.0, 2.0, 3.0, 23.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.02,0.78
credit,1,42,1,155,2,"[1, 12, 2, 0, 900, 5, 3, 4, 3, 0, 2, 3, 23, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.0, 12.0, 2.0, 0.0, 900.0, 5.0, 3.0, 4.0, 3.0, 0.0, 2.0, 3.0, 51.2638308144597, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.85,0.78
credit,1,42,1,155,3,"[1, 12, 2, 0, 900, 5, 3, 4, 3, 0, 2, 3, 23, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.0, 12.0, 2.0, 0.0, 900.0, 5.0, 3.0, 4.0, 3.0, 0.0, 2.0, 3.0, 44.33956868407697, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.846,0.78
credit,1,42,1,155,4,"[1, 12, 2, 0, 900, 5, 3, 4, 3, 0, 2, 3, 23, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.0, 12.0, 2.0, 0.0, 900.0, 5.0, 3.0, 4.0, 3.0, 0.0, 2.0, 3.0, 46.97284486160687, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.895,0.78
credit,1,42,1,156,0,"[1, 24, 2, 0, 1207, 1, 2, 4, 1, 0, 4, 2, 24, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.581160066427268, 24.0, 2.0, 0.0, 1207.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 24.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.091,0.78
credit,1,42,1,156,1,"[1, 24, 2, 0, 1207, 1, 2, 4, 1, 0, 4, 2, 24, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.6067658993598473, 24.0, 2.0, 0.0, 1207.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 24.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.092,0.78
credit,1,42,1,156,2,"[1, 24, 2, 0, 1207, 1, 2, 4, 1, 0, 4, 2, 24, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.725035239805614, 24.0, 2.0, 0.0, 1207.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 24.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.083,0.78
credit,1,42,1,156,3,"[1, 24, 2, 0, 1207, 1, 2, 4, 1, 0, 4, 2, 24, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.5415597176193865, 24.0, 2.0, 0.0, 1207.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 24.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.109,0.78
credit,1,42,1,156,4,"[1, 24, 2, 0, 1207, 1, 2, 4, 1, 0, 4, 2, 24, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.5033462791912817, 24.0, 2.0, 0.0, 1207.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 24.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.097,0.78
credit,1,42,1,159,0,"[1, 36, 3, 6, 6887, 1, 3, 4, 2, 0, 3, 2, 29, 1, 2, 1, 3, 2, 1, 1]",0,0,"[3.2410781941835305, 36.0, 3.0, 6.0, 6887.0, 1.0, 5.0, 4.0, 2.0, 0.0, 3.0, 2.0, 37.266249400478294, 1.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.271,0.78
credit,1,42,1,159,1,"[1, 36, 3, 6, 6887, 1, 3, 4, 2, 0, 3, 2, 29, 1, 2, 1, 3, 2, 1, 1]",0,0,"[1.0, 3.0, 3.0, 6.0, 6887.0, 1.0, 3.0, 4.0, 2.0, 0.0, 3.0, 2.0, 29.0, 1.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.588,0.78
credit,1,42,1,159,2,"[1, 36, 3, 6, 6887, 1, 3, 4, 2, 0, 3, 2, 29, 1, 2, 1, 3, 2, 1, 1]",0,0,"[3.9074888110878017, 36.0, 3.0, 6.0, 6887.0, 1.0, 4.451027560795692, 4.0, 2.0, 0.0, 3.0, 2.0, 30.00057143174196, 1.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.27,0.78
credit,1,42,1,159,3,"[1, 36, 3, 6, 6887, 1, 3, 4, 2, 0, 3, 2, 29, 1, 2, 1, 3, 2, 1, 1]",0,0,"[1.0, 3.0, 3.0, 6.0, 6887.0, 1.0, 3.0, 4.0, 2.0, 0.0, 3.0, 2.0, 29.0, 1.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.594,0.78
credit,1,42,1,159,4,"[1, 36, 3, 6, 6887, 1, 3, 4, 2, 0, 3, 2, 29, 1, 2, 1, 3, 2, 1, 1]",0,0,"[1.0, 3.0, 3.0, 6.0, 6887.0, 1.0, 3.2448053747138457, 4.0, 2.0, 0.0, 3.0, 2.0, 29.0, 1.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0]",1,True,True,16,10.558,0.78
credit,1,42,1,160,0,"[1, 24, 2, 3, 1938, 1, 2, 4, 0, 0, 3, 2, 32, 2, 2, 1, 3, 2, 0, 1]",0,0,"[2.121417066703695, 24.0, 2.0, 3.0, 1938.0, 1.0, 2.0, 4.0, 0.0, 0.0, 3.0, 2.0, 32.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.373,0.78
credit,1,42,1,160,1,"[1, 24, 2, 3, 1938, 1, 2, 4, 0, 0, 3, 2, 32, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.0, 24.0, 2.0, 3.0, 1938.0, 2.5031934155076, 2.0, 4.0, 0.0, 0.0, 3.0, 2.0, 32.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.352,0.78
credit,1,42,1,160,2,"[1, 24, 2, 3, 1938, 1, 2, 4, 0, 0, 3, 2, 32, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.5583330216047473, 24.0, 2.0, 3.0, 1938.0, 1.0, 2.0, 4.0, 0.0, 0.0, 3.0, 2.0, 32.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.57,0.78
credit,1,42,1,160,3,"[1, 24, 2, 3, 1938, 1, 2, 4, 0, 0, 3, 2, 32, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.0, 24.0, 2.0, 3.0, 1938.0, 2.5241427369667546, 2.0, 4.0, 0.0, 0.0, 3.0, 2.0, 32.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.298,0.78
credit,1,42,1,160,4,"[1, 24, 2, 3, 1938, 1, 2, 4, 0, 0, 3, 2, 32, 2, 2, 1, 3, 2, 0, 1]",0,0,"[2.1996882148202412, 24.0, 2.0, 3.0, 1938.0, 1.0, 2.0, 4.0, 0.0, 0.0, 3.0, 2.0, 32.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.291,0.78
credit,1,42,1,164,0,"[1, 48, 2, 0, 3931, 1, 4, 4, 2, 0, 4, 4, 46, 2, 3, 1, 3, 1, 0, 1]",0,0,"[1.0, 3.0, 2.0, 0.0, 3931.0, 1.0, 4.0, 4.0, 2.0, 0.0, 4.0, 4.0, 46.0, 2.0, 3.0, 1.0, 3.0, 1.0, 0.0, 1.0]",1,True,True,16,11.321,0.78
credit,1,42,1,164,1,"[1, 48, 2, 0, 3931, 1, 4, 4, 2, 0, 4, 4, 46, 2, 3, 1, 3, 1, 0, 1]",0,0,"[3.004781610448973, 48.0, 2.0, 0.0, 3931.0, 1.0, 4.0, 4.0, 2.0, 0.0, 4.0, 4.0, 46.0, 2.0, 3.0, 1.0, 3.0, 1.0, 0.0, 1.0]",1,True,True,16,10.782,0.78
credit,1,42,1,164,2,"[1, 48, 2, 0, 3931, 1, 4, 4, 2, 0, 4, 4, 46, 2, 3, 1, 3, 1, 0, 1]",0,0,"[3.000971479426252, 48.0, 2.0, 0.0, 3931.0, 1.0, 4.0, 4.0, 2.0, 0.0, 4.0, 4.0, 46.0, 2.0, 3.0, 1.0, 3.0, 1.0, 0.0, 1.0]",1,True,True,16,10.78,0.78
credit,1,42,1,164,3,"[1, 48, 2, 0, 3931, 1, 4, 4, 2, 0, 4, 4, 46, 2, 3, 1, 3, 1, 0, 1]",0,0,"[1.0, 3.0, 2.0, 0.0, 3931.0, 1.0, 4.0, 4.0, 2.0, 0.0, 4.0, 4.0, 46.0, 2.0, 3.0, 1.0, 3.0, 1.0, 0.0, 1.0]",1,True,True,16,11.254,0.78
credit,1,42,1,164,4,"[1, 48, 2, 0, 3931, 1, 4, 4, 2, 0, 4, 4, 46, 2, 3, 1, 3, 1, 0, 1]",0,0,"[1.0, 3.0, 2.0, 0.0, 3931.0, 1.0, 4.0, 4.0, 2.0, 0.0, 4.0, 4.0, 46.0, 2.0, 3.0, 1.0, 3.0, 1.0, 0.0, 1.0]",1,True,True,16,11.311,0.78
credit,1,42,1,166,0,"[2, 12, 2, 0, 1295, 1, 2, 3, 1, 0, 1, 3, 25, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.5944331368766917, 12.0, 2.0, 0.0, 1295.0, 1.0, 2.0, 3.0, 1.0, 0.0, 1.0, 3.0, 25.777757674146677, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.102,0.78
credit,1,42,1,166,1,"[2, 12, 2, 0, 1295, 1, 2, 3, 1, 0, 1, 3, 25, 2, 1, 1, 3, 2, 0, 1]",0,0,"[3.5195694494210334, 12.0, 2.0, 0.0, 1295.0, 1.0, 2.0, 3.0, 1.0, 0.0, 1.0, 3.0, 25.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.031,0.78
credit,1,42,1,166,2,"[2, 12, 2, 0, 1295, 1, 2, 3, 1, 0, 1, 3, 25, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.6123483965999097, 12.0, 2.0, 0.0, 1295.0, 1.0, 2.0, 3.0, 1.0, 0.0, 1.0, 3.0, 35.92917229796145, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.118,0.78
credit,1,42,1,166,3,"[2, 12, 2, 0, 1295, 1, 2, 3, 1, 0, 1, 3, 25, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.5756602895913514, 12.0, 2.0, 0.0, 1295.0, 1.0, 2.0, 3.0, 1.0, 0.0, 1.0, 3.0, 25.77504695561233, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.088,0.78
credit,1,42,1,166,4,"[2, 12, 2, 0, 1295, 1, 2, 3, 1, 0, 1, 3, 25, 2, 1, 1, 3, 2, 0, 1]",0,0,"[2.5202094139910023, 12.0, 2.0, 0.0, 1295.0, 1.0, 2.0, 3.0, 1.0, 0.0, 1.0, 3.0, 28.00080150591899, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.096,0.78
credit,1,42,1,167,0,"[1, 48, 2, 4, 3051, 1, 3, 3, 2, 0, 4, 3, 54, 2, 2, 1, 3, 2, 0, 1]",0,0,"[2.5017743046978507, 48.0, 2.0, 4.0, 3051.0, 1.0, 3.0, 3.0, 2.0, 0.0, 4.0, 3.0, 54.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.592,0.78
credit,1,42,1,167,1,"[1, 48, 2, 4, 3051, 1, 3, 3, 2, 0, 4, 3, 54, 2, 2, 1, 3, 2, 0, 1]",0,0,"[2.5075248796835994, 48.0, 2.0, 4.0, 3051.0, 1.0, 3.0, 3.0, 2.0, 0.0, 4.0, 3.0, 54.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.573,0.78
credit,1,42,1,167,2,"[1, 48, 2, 4, 3051, 1, 3, 3, 2, 0, 4, 3, 54, 2, 2, 1, 3, 2, 0, 1]",0,0,"[2.5109915021627884, 48.0, 2.0, 4.0, 3051.0, 1.0, 3.0, 3.0, 2.0, 0.0, 4.0, 3.0, 54.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.592,0.78
credit,1,42,1,167,3,"[1, 48, 2, 4, 3051, 1, 3, 3, 2, 0, 4, 3, 54, 2, 2, 1, 3, 2, 0, 1]",0,0,"[1.0, 3.0, 2.0, 4.0, 3051.0, 1.0, 3.0, 3.0, 2.0, 0.0, 4.0, 3.0, 54.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,11.253,0.78
credit,1,42,1,167,4,"[1, 48, 2, 4, 3051, 1, 3, 3, 2, 0, 4, 3, 54, 2, 2, 1, 3, 2, 0, 1]",0,0,"[2.5011760157191842, 48.0, 2.0, 4.0, 3051.0, 1.0, 3.0, 3.0, 2.0, 0.0, 4.0, 3.0, 54.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,True,16,10.558,0.78
credit,1,42,1,168,0,"[2, 30, 4, 0, 4249, 1, 1, 4, 3, 0, 2, 3, 28, 2, 2, 2, 4, 2, 0, 1]",0,0,"[2.50399423471848, 30.0, 4.0, 0.0, 4249.0, 1.0, 1.0, 4.0, 3.0, 0.0, 2.0, 3.0, 28.0, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 1.0]",1,True,True,16,11.031,0.78
credit,1,42,1,168,1,"[2, 30, 4, 0, 4249, 1, 1, 4, 3, 0, 2, 3, 28, 2, 2, 2, 4, 2, 0, 1]",0,0,"[2.5147304035357054, 30.0, 4.0, 0.0, 4249.0, 1.0, 1.0, 4.0, 3.0, 0.0, 2.0, 3.0, 28.0, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 1.0]",1,True,True,16,10.939,0.78
credit,1,42,1,168,2,"[2, 30, 4, 0, 4249, 1, 1, 4, 3, 0, 2, 3, 28, 2, 2, 2, 4, 2, 0, 1]",0,0,"[2.0, 30.0, 4.0, 0.0, 4249.0, 2.7497172470702362, 1.0, 4.0, 3.0, 0.0, 2.0, 3.0, 52.129071472446725, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 1.0]",1,True,True,16,10.864,0.78
credit,1,42,1,168,3,"[2, 30, 4, 0, 4249, 1, 1, 4, 3, 0, 2, 3, 28, 2, 2, 2, 4, 2, 0, 1]",0,0,"[2.0, 30.0, 4.0, 0.0, 4249.0, 3.063020282418186, 1.0, 4.0, 3.0, 0.0, 2.0, 3.0, 38.48261419271738, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 1.0]",1,True,True,16,10.808,0.78
credit,1,42,1,168,4,"[2, 30, 4, 0, 4249, 1, 1, 4, 3, 0, 2, 3, 28, 2, 2, 2, 4, 2, 0, 1]",0,0,"[2.0, 30.0, 4.0, 0.0, 4249.0, 1.0, 1.0, 4.0, 3.0, 0.0, 2.0, 3.0, 75.0, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 1.0]",1,True,True,16,11.067,0.78
