dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
compas,0,42,0,105,0,"[38, 1, 0, 15, 0, 0, 1, 0, 0, 0]",1,1,"[52.80689663604956, 1.0, 0.0, 9.34036903032401, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,True,False,64,188.542,0.8025,rf,0.023716821989248623,0.11185841099462432
compas,0,42,0,105,1,"[38, 1, 0, 15, 0, 0, 1, 0, 0, 0]",1,1,"[51.85609369728963, 1.0, 0.0, 8.466129629781758, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,True,False,64,188.77,0.8025,rf,0.023431545610815355,0.11171577280540768
compas,0,42,0,105,2,"[38, 1, 0, 15, 0, 0, 1, 0, 0, 0]",1,1,"[52.644561359624596, 1.0, 0.0, 9.48143069057885, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,True,False,64,189.512,0.8025,rf,0.02337779047969505,0.11168889523984753
compas,0,42,0,105,3,"[38, 1, 0, 15, 0, 0, 1, 0, 0, 0]",1,1,"[53.361972012349106, 1.0, 0.0, 9.370331276354376, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,True,False,64,188.167,0.8025,rf,0.02436378093382746,0.11218189046691374
compas,0,42,0,105,4,"[38, 1, 0, 15, 0, 0, 1, 0, 0, 0]",1,1,"[52.02424012581355, 1.0, 0.0, 8.473106522899165, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,True,False,64,188.02,0.8025,rf,0.023629625337849066,0.11181481266892454
compas,0,42,0,107,0,"[59, 1, 0, 17, 65, 0, 1, 0, 1, 58]",1,0,"[59.0, 1.0, 0.0, 9.475626851574908, 65.0, 0.0, 1.0, 0.0, 1.0, 58.0]",0,True,False,64,181.94,0.8025,rf,0.007524373148425092,0.05376218657421255
compas,0,42,0,107,1,"[59, 1, 0, 17, 65, 0, 1, 0, 1, 58]",1,0,"[59.0, 1.0, 0.0, 9.401615471944607, 65.0, 0.0, 1.0, 0.0, 1.0, 58.0]",0,True,False,64,182.577,0.8025,rf,0.0075983845280553925,0.0537991922640277
compas,0,42,0,107,2,"[59, 1, 0, 17, 65, 0, 1, 0, 1, 58]",1,0,"[59.0, 1.0, 0.0, 9.468440633659672, 65.0, 0.0, 1.0, 0.0, 1.0, 58.0]",0,True,False,64,182.757,0.8025,rf,0.00753155936634033,0.053765779683170166
compas,0,42,0,107,3,"[59, 1, 0, 17, 65, 0, 1, 0, 1, 58]",1,0,"[59.0, 1.0, 0.0, 9.411561046425057, 65.0, 0.0, 1.0, 0.0, 1.0, 58.0]",0,True,False,64,181.175,0.8025,rf,0.007588438953574944,0.053794219476787475
compas,0,42,0,107,4,"[59, 1, 0, 17, 65, 0, 1, 0, 1, 58]",1,0,"[59.0, 1.0, 0.0, 9.394102146641007, 65.0, 0.0, 1.0, 0.0, 1.0, 58.0]",0,True,False,64,181.94,0.8025,rf,0.007605897853358994,0.0538029489266795
compas,0,42,0,109,0,"[20, 1, 0, 4, 1, 0, 1, 0, 1, 2]",1,1,"[55.66107120469342, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,True,False,64,197.726,0.8025,rf,0.04348911122523588,0.07174455561261794
compas,0,42,0,109,1,"[20, 1, 0, 4, 1, 0, 1, 0, 1, 2]",1,1,"[54.33244432555094, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,True,False,64,197.833,0.8025,rf,0.041868834543354806,0.0709344172716774
compas,0,42,0,109,2,"[20, 1, 0, 4, 1, 0, 1, 0, 1, 2]",1,1,"[53.39867928844041, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,True,False,64,199.534,0.8025,rf,0.040730096693220016,0.07036504834661
compas,0,42,0,109,3,"[20, 1, 0, 4, 1, 0, 1, 0, 1, 2]",1,1,"[52.37101827336474, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,True,False,64,198.417,0.8025,rf,0.03947685155288383,0.06973842577644192
compas,0,42,0,109,4,"[20, 1, 0, 4, 1, 0, 1, 0, 1, 2]",1,1,"[58.2276682118351, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,True,False,64,198.014,0.8025,rf,0.04661910757540866,0.07330955378770433
compas,0,42,0,114,0,"[27, 0, 0, 9, 68, 0, 1, 0, 1, 65]",1,0,"[50.51306962150197, 0.0, 0.0, 6.701150566150279, 68.0, 0.0, 1.0, 0.0, 1.0, 65.0]",0,True,False,64,181.208,0.8025,rf,0.030973324582022857,0.11548666229101143
compas,0,42,0,114,1,"[27, 0, 0, 9, 68, 0, 1, 0, 1, 65]",1,0,"[52.550867648732094, 0.0, 0.0, 7.421166820189376, 68.0, 0.0, 1.0, 0.0, 1.0, 65.0]",0,True,False,64,180.924,0.8025,rf,0.03273842787338635,0.11636921393669318
compas,0,42,0,114,2,"[27, 0, 0, 9, 68, 0, 1, 0, 1, 65]",1,0,"[52.008774618530836, 0.0, 0.0, 7.485504072124777, 68.0, 0.0, 1.0, 0.0, 1.0, 65.0]",0,True,False,64,182.962,0.8025,rf,0.0320130015602299,0.11600650078011496
compas,0,42,0,114,3,"[27, 0, 0, 9, 68, 0, 1, 0, 1, 65]",1,0,"[55.432368802740164, 0.0, 0.0, 9.182657031376081, 68.0, 0.0, 1.0, 0.0, 1.0, 65.0]",0,True,False,64,181.084,0.8025,rf,0.03485627752252262,0.11742813876126132
compas,0,42,0,114,4,"[27, 0, 0, 9, 68, 0, 1, 0, 1, 65]",1,0,"[53.784021449174666, 0.0, 0.0, 9.11772463983005, 68.0, 0.0, 1.0, 0.0, 1.0, 65.0]",0,True,False,64,181.349,0.8025,rf,0.03278116543150647,0.11639058271575324
compas,0,42,0,116,0,"[47, 1, 0, 20, 1, 0, 0, 0, 0, 1]",1,1,"[47.0, 1.0, 0.0, 8.489145221654605, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,64,187.339,0.8025,rf,0.011510854778345396,0.055755427389172704
compas,0,42,0,116,1,"[47, 1, 0, 20, 1, 0, 0, 0, 0, 1]",1,1,"[47.0, 1.0, 0.0, 8.474455561380847, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,64,187.296,0.8025,rf,0.011525544438619154,0.05576277221930958
compas,0,42,0,116,2,"[47, 1, 0, 20, 1, 0, 0, 0, 0, 1]",1,1,"[47.0, 1.0, 0.0, 8.4898831948234, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,64,188.251,0.8025,rf,0.0115101168051766,0.055755058402588306
compas,0,42,0,116,3,"[47, 1, 0, 20, 1, 0, 0, 0, 0, 1]",1,1,"[47.0, 1.0, 0.0, 8.474290059725153, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,64,190.469,0.8025,rf,0.011525709940274848,0.05576285497013743
compas,0,42,0,116,4,"[47, 1, 0, 20, 1, 0, 0, 0, 0, 1]",1,1,"[47.0, 1.0, 0.0, 8.48535277640886, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,True,False,64,191.53,0.8025,rf,0.011514647223591142,0.05575732361179557
compas,0,42,0,118,0,"[46, 1, 0, 17, 1, 0, 1, 0, 1, 6]",1,1,"[46.0, 1.0, 0.0, 8.462615418381015, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,True,False,64,184.382,0.8025,rf,0.008537384581618986,0.054268692290809495
compas,0,42,0,118,1,"[46, 1, 0, 17, 1, 0, 1, 0, 1, 6]",1,1,"[46.0, 1.0, 0.0, 8.498995113290972, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,True,False,64,184.584,0.8025,rf,0.008501004886709029,0.05425050244335452
compas,0,42,0,118,2,"[46, 1, 0, 17, 1, 0, 1, 0, 1, 6]",1,1,"[46.0, 1.0, 0.0, 8.497633039136222, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,True,False,64,185.694,0.8025,rf,0.008502366960863778,0.05425118348043189
compas,0,42,0,118,3,"[46, 1, 0, 17, 1, 0, 1, 0, 1, 6]",1,1,"[46.0, 1.0, 0.0, 8.486199136962815, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,True,False,64,184.941,0.8025,rf,0.008513800863037185,0.054256900431518595
compas,0,42,0,118,4,"[46, 1, 0, 17, 1, 0, 1, 0, 1, 6]",1,1,"[46.0, 1.0, 0.0, 8.40452871354776, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,True,False,64,184.73,0.8025,rf,0.00859547128645224,0.054297735643226125
compas,0,42,0,119,0,"[22, 1, 0, 3, 0, 0, 0, 0, 0, 323]",1,1,"[52.054328580716856, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 323.0]",0,True,False,64,188.684,0.8025,rf,0.03665162022038641,0.0683258101101932
compas,0,42,0,119,1,"[22, 1, 0, 3, 0, 0, 0, 0, 0, 323]",1,1,"[52.83451697002833, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 323.0]",0,True,False,64,188.36,0.8025,rf,0.03760306947564431,0.06880153473782216
compas,0,42,0,119,2,"[22, 1, 0, 3, 0, 0, 0, 0, 0, 323]",1,1,"[52.2015089904234, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 323.0]",0,True,False,64,189.479,0.8025,rf,0.036831108524906585,0.0684155542624533
compas,0,42,0,119,3,"[22, 1, 0, 3, 0, 0, 0, 0, 0, 323]",1,1,"[51.79644680770966, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 323.0]",0,True,False,64,188.031,0.8025,rf,0.03633713025330446,0.06816856512665223
compas,0,42,0,119,4,"[22, 1, 0, 3, 0, 0, 0, 0, 0, 323]",1,1,"[51.54220464253739, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 323.0]",0,True,False,64,188.349,0.8025,rf,0.036027078832362676,0.06801353941618134
compas,0,42,0,120,0,"[23, 1, 0, 2, 0, 1, 1, 1, 1, 80]",1,1,"[69.982552467773, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 80.0]",0,True,False,64,187.349,0.8025,rf,0.05729579569240611,0.07864789784620306
compas,0,42,0,120,1,"[23, 1, 0, 2, 0, 1, 1, 1, 1, 80]",1,1,"[59.96175536760484, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 80.0]",0,True,False,64,187.641,0.8025,rf,0.04507531142390834,0.07253765571195417
compas,0,42,0,120,2,"[23, 1, 0, 2, 0, 1, 1, 1, 1, 80]",1,1,"[62.24249224186336, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 80.0]",0,True,False,64,188.128,0.8025,rf,0.04785669785593093,0.07392834892796546
compas,0,42,0,120,3,"[23, 1, 0, 2, 0, 1, 1, 1, 1, 80]",1,1,"[62.32344823205905, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 80.0]",0,True,False,64,187.148,0.8025,rf,0.04795542467324274,0.07397771233662137
compas,0,42,0,120,4,"[23, 1, 0, 2, 0, 1, 1, 1, 1, 80]",1,1,"[66.07930929549084, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 80.0]",0,True,False,64,186.984,0.8025,rf,0.05253574304328151,0.07626787152164076
compas,0,42,0,123,0,"[21, 1, 0, 2, 306, 0, 0, 0, 0, 293]",1,1,"[52.296586923212146, 1.0, 0.0, 2.0, 306.0, 0.0, 0.0, 0.0, 0.0, 293.0]",0,True,False,64,183.875,0.8025,rf,0.0381665694185514,0.0690832847092757
compas,0,42,0,123,1,"[21, 1, 0, 2, 306, 0, 0, 0, 0, 293]",1,1,"[51.09783052838252, 1.0, 0.0, 2.0, 306.0, 0.0, 0.0, 0.0, 0.0, 293.0]",0,True,False,64,183.983,0.8025,rf,0.03670467137607624,0.06835233568803813
compas,0,42,0,123,2,"[21, 1, 0, 2, 306, 0, 0, 0, 0, 293]",1,1,"[52.1290006956087, 1.0, 0.0, 2.0, 306.0, 0.0, 0.0, 0.0, 0.0, 293.0]",0,True,False,64,184.919,0.8025,rf,0.03796219597025452,0.06898109798512726
compas,0,42,0,123,3,"[21, 1, 0, 2, 306, 0, 0, 0, 0, 293]",1,1,"[51.33806029031808, 1.0, 0.0, 2.0, 306.0, 0.0, 0.0, 0.0, 0.0, 293.0]",0,True,False,64,183.956,0.8025,rf,0.036997634500387906,0.06849881725019395
compas,0,42,0,123,4,"[21, 1, 0, 2, 306, 0, 0, 0, 0, 293]",1,1,"[51.064825322016645, 1.0, 0.0, 2.0, 306.0, 0.0, 0.0, 0.0, 0.0, 293.0]",0,True,False,64,184.135,0.8025,rf,0.03666442112441055,0.06833221056220527
compas,0,42,0,124,0,"[33, 1, 0, 4, 236, 0, 1, 1, 1, 339]",1,1,"[56.8192308247031, 1.0, 0.0, 4.0, 236.0, 0.0, 1.0, 1.0, 1.0, 339.0]",0,True,False,64,183.084,0.8025,rf,0.029047842469150122,0.06452392123457507
compas,0,42,0,124,1,"[33, 1, 0, 4, 236, 0, 1, 1, 1, 339]",1,1,"[57.16248705252941, 1.0, 0.0, 4.0, 236.0, 0.0, 1.0, 1.0, 1.0, 339.0]",0,True,False,64,183.267,0.8025,rf,0.029466447625035863,0.06473322381251793
compas,0,42,0,124,2,"[33, 1, 0, 4, 236, 0, 1, 1, 1, 339]",1,1,"[58.51573222155618, 1.0, 0.0, 4.0, 236.0, 0.0, 1.0, 1.0, 1.0, 339.0]",0,True,False,64,184.389,0.8025,rf,0.031116746611653874,0.06555837330582694
compas,0,42,0,124,3,"[33, 1, 0, 4, 236, 0, 1, 1, 1, 339]",1,1,"[52.558246903740375, 1.0, 0.0, 4.0, 236.0, 0.0, 1.0, 1.0, 1.0, 339.0]",0,True,False,64,182.682,0.8025,rf,0.023851520614317532,0.06192576030715877
compas,0,42,0,124,4,"[33, 1, 0, 4, 236, 0, 1, 1, 1, 339]",1,1,"[60.38778370657141, 1.0, 0.0, 4.0, 236.0, 0.0, 1.0, 1.0, 1.0, 339.0]",0,True,False,64,182.77,0.8025,rf,0.033399736227526115,0.06669986811376306
compas,0,42,0,132,0,"[30, 1, 2, 22, 1, 0, 1, 0, 1, 3]",1,0,"[55.01362459343751, 1.0, 2.0, 22.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,64,174.115,0.8025,rf,0.030504420235899405,0.06525221011794971
compas,0,42,0,132,1,"[30, 1, 2, 22, 1, 0, 1, 0, 1, 3]",1,0,"[58.29352036994193, 1.0, 2.0, 22.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,64,174.21,0.8025,rf,0.03450429313407553,0.06725214656703776
compas,0,42,0,132,2,"[30, 1, 2, 22, 1, 0, 1, 0, 1, 3]",1,0,"[56.4685540157359, 1.0, 2.0, 22.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,64,175.438,0.8025,rf,0.03227872440943402,0.06613936220471701
compas,0,42,0,132,3,"[30, 1, 2, 22, 1, 0, 1, 0, 1, 3]",1,0,"[57.23578925824245, 1.0, 2.0, 22.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,64,173.295,0.8025,rf,0.03321437714419811,0.06660718857209906
compas,0,42,0,132,4,"[30, 1, 2, 22, 1, 0, 1, 0, 1, 3]",1,0,"[58.756020017251444, 1.0, 2.0, 22.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,True,False,64,173.866,0.8025,rf,0.03506831709420908,0.06753415854710454
compas,0,42,0,134,0,"[22, 1, 0, 2, 1, 0, 1, 0, 1, 1]",1,0,"[59.059285853386484, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,64,194.784,0.8025,rf,0.04519425104071523,0.07259712552035762
compas,0,42,0,134,1,"[22, 1, 0, 2, 1, 0, 1, 0, 1, 1]",1,0,"[53.316320548378016, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,64,196.149,0.8025,rf,0.038190634815095145,0.06909531740754757
compas,0,42,0,134,2,"[22, 1, 0, 2, 1, 0, 1, 0, 1, 1]",1,0,"[57.82981860626005, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,64,195.369,0.8025,rf,0.04369490073934153,0.07184745036967077
compas,0,42,0,134,3,"[22, 1, 0, 2, 1, 0, 1, 0, 1, 1]",1,0,"[57.914420607264454, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,64,194.997,0.8025,rf,0.04379807391129811,0.07189903695564906
compas,0,42,0,134,4,"[22, 1, 0, 2, 1, 0, 1, 0, 1, 1]",1,0,"[58.38015852679227, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,64,195.24,0.8025,rf,0.044366046983893015,0.07218302349194651
compas,0,42,0,137,0,"[57, 1, 0, 11, 1, 0, 0, 0, 0, 140]",1,0,"[57.0, 1.0, 0.0, 8.992910922237721, 1.0, 0.0, 0.0, 0.0, 0.0, 140.0]",0,True,False,64,179.449,0.8025,rf,0.002007089077762279,0.05100354453888114
compas,0,42,0,137,1,"[57, 1, 0, 11, 1, 0, 0, 0, 0, 140]",1,0,"[57.0, 1.0, 0.0, 8.993854253981926, 1.0, 0.0, 0.0, 0.0, 0.0, 140.0]",0,True,False,64,180.265,0.8025,rf,0.002006145746018074,0.05100307287300904
compas,0,42,0,137,2,"[57, 1, 0, 11, 1, 0, 0, 0, 0, 140]",1,0,"[57.0, 1.0, 0.0, 8.9870333582942, 1.0, 0.0, 0.0, 0.0, 0.0, 140.0]",0,True,False,64,180.247,0.8025,rf,0.0020129666417058,0.051006483320852905
compas,0,42,0,137,3,"[57, 1, 0, 11, 1, 0, 0, 0, 0, 140]",1,0,"[57.0, 1.0, 0.0, 8.988896273198446, 1.0, 0.0, 0.0, 0.0, 0.0, 140.0]",0,True,False,64,180.004,0.8025,rf,0.0020111037268015545,0.05100555186340078
compas,0,42,0,137,4,"[57, 1, 0, 11, 1, 0, 0, 0, 0, 140]",1,0,"[57.0, 1.0, 0.0, 8.985313376694767, 1.0, 0.0, 0.0, 0.0, 0.0, 140.0]",0,True,False,64,179.839,0.8025,rf,0.002014686623305233,0.05100734331165262
compas,0,42,0,147,0,"[20, 1, 0, 1, 2, 1, 1, 0, 1, 0]",1,1,"[65.0723967398161, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,193.47,0.8025,rf,0.05496633748758061,0.07748316874379031
compas,0,42,0,147,1,"[20, 1, 0, 1, 2, 1, 1, 0, 1, 0]",1,1,"[65.93091462530121, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,193.521,0.8025,rf,0.05601331051866002,0.07800665525933001
compas,0,42,0,147,2,"[20, 1, 0, 1, 2, 1, 1, 0, 1, 0]",1,1,"[69.34361579141385, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,194.975,0.8025,rf,0.060175141209041286,0.08008757060452065
compas,0,42,0,147,3,"[20, 1, 0, 1, 2, 1, 1, 0, 1, 0]",1,1,"[56.64624410726827, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,193.199,0.8025,rf,0.044690541594229596,0.07234527079711481
compas,0,42,0,147,4,"[20, 1, 0, 1, 2, 1, 1, 0, 1, 0]",1,1,"[62.15095003919815, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,193.245,0.8025,rf,0.05140359760877823,0.07570179880438913
compas,0,42,0,150,0,"[31, 1, 0, 25, 1, 1, 1, 0, 1, 117]",1,1,"[63.6463761117445, 1.0, 0.0, 7.9413086540433415, 1.0, 1.0, 1.0, 0.0, 1.0, 117.0]",0,True,False,64,181.28,0.8025,rf,0.05687134514076703,0.12843567257038352
compas,0,42,0,150,1,"[31, 1, 0, 25, 1, 1, 1, 0, 1, 117]",1,1,"[57.51367981373872, 1.0, 0.0, 7.327983250179745, 1.0, 1.0, 1.0, 0.0, 1.0, 117.0]",0,True,False,64,181.109,0.8025,rf,0.05000577262023333,0.12500288631011666
compas,0,42,0,150,2,"[31, 1, 0, 25, 1, 1, 1, 0, 1, 117]",1,1,"[62.54307834248479, 1.0, 0.0, 7.37497283901726, 1.0, 1.0, 1.0, 0.0, 1.0, 117.0]",0,True,False,64,181.907,0.8025,rf,0.05609219587133005,0.12804609793566502
compas,0,42,0,150,3,"[31, 1, 0, 25, 1, 1, 1, 0, 1, 117]",1,1,"[60.390207083030184, 1.0, 0.0, 6.250843676424436, 1.0, 1.0, 1.0, 0.0, 1.0, 117.0]",0,True,False,64,181.262,0.8025,rf,0.054590872278490424,0.1272954361392452
compas,0,42,0,150,4,"[31, 1, 0, 25, 1, 1, 1, 0, 1, 117]",1,1,"[59.83686197004719, 1.0, 0.0, 6.0575385305922635, 1.0, 1.0, 1.0, 0.0, 1.0, 117.0]",0,True,False,64,181.267,0.8025,rf,0.0541093663109287,0.12705468315546437
compas,0,42,0,162,0,"[26, 1, 2, 4, 52, 1, 1, 1, 0, 19]",1,0,"[54.51440648996091, 1.0, 2.0, 4.0, 52.0, 1.0, 1.0, 1.0, 0.0, 19.0]",0,True,False,64,198.77,0.8025,rf,0.034773666451171845,0.06738683322558592
compas,0,42,0,162,1,"[26, 1, 2, 4, 52, 1, 1, 1, 0, 19]",1,0,"[52.976130273444454, 1.0, 2.0, 4.0, 52.0, 1.0, 1.0, 1.0, 0.0, 19.0]",0,True,False,64,199.271,0.8025,rf,0.03289771984566397,0.06644885992283199
compas,0,42,0,162,2,"[26, 1, 2, 4, 52, 1, 1, 1, 0, 19]",1,0,"[56.995566943428706, 1.0, 2.0, 4.0, 52.0, 1.0, 1.0, 1.0, 0.0, 19.0]",0,True,False,64,196.465,0.8025,rf,0.03779947188223013,0.06889973594111506
compas,0,42,0,162,3,"[26, 1, 2, 4, 52, 1, 1, 1, 0, 19]",1,0,"[51.30845039750222, 1.0, 2.0, 4.0, 52.0, 1.0, 1.0, 1.0, 0.0, 19.0]",0,True,False,64,192.359,0.8025,rf,0.03086396389939295,0.06543198194969647
compas,0,42,0,162,4,"[26, 1, 2, 4, 52, 1, 1, 1, 0, 19]",1,0,"[53.59882316737163, 1.0, 2.0, 4.0, 52.0, 1.0, 1.0, 1.0, 0.0, 19.0]",0,True,False,64,191.776,0.8025,rf,0.033657101423623936,0.06682855071181197
compas,0,42,0,169,0,"[25, 1, 0, 2, 1, 1, 1, 0, 1, 0]",1,0,"[64.54016014911684, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,194.326,0.8025,rf,0.04821970749892299,0.0741098537494615
compas,0,42,0,169,1,"[25, 1, 0, 2, 1, 1, 1, 0, 1, 0]",1,0,"[65.27661948877699, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,194.805,0.8025,rf,0.04911782864484999,0.074558914322425
compas,0,42,0,169,2,"[25, 1, 0, 2, 1, 1, 1, 0, 1, 0]",1,0,"[64.4948601503555, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,195.698,0.8025,rf,0.04816446359799453,0.07408223179899727
compas,0,42,0,169,3,"[25, 1, 0, 2, 1, 1, 1, 0, 1, 0]",1,0,"[58.64570487671998, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,194.482,0.8025,rf,0.04103134741063413,0.07051567370531707
compas,0,42,0,169,4,"[25, 1, 0, 2, 1, 1, 1, 0, 1, 0]",1,0,"[65.79500945972079, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,194.319,0.8025,rf,0.049750011536244865,0.07487500576812244
compas,0,42,0,170,0,"[22, 1, 0, 6, 1, 0, 1, 1, 1, 2]",1,1,"[62.354331492621, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,64,197.378,0.8025,rf,0.04921259938124512,0.07460629969062256
compas,0,42,0,170,1,"[22, 1, 0, 6, 1, 0, 1, 1, 1, 2]",1,1,"[62.521638489020205, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,64,197.432,0.8025,rf,0.04941663230368318,0.07470831615184159
compas,0,42,0,170,2,"[22, 1, 0, 6, 1, 0, 1, 1, 1, 2]",1,1,"[67.10176138393402, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,64,198.457,0.8025,rf,0.055002148029187826,0.07750107401459391
compas,0,42,0,170,3,"[22, 1, 0, 6, 1, 0, 1, 1, 1, 2]",1,1,"[59.1087403484705, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,64,196.988,0.8025,rf,0.04525456140057378,0.0726272807002869
compas,0,42,0,170,4,"[22, 1, 0, 6, 1, 0, 1, 1, 1, 2]",1,1,"[61.20019364418499, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,True,False,64,196.905,0.8025,rf,0.0478051142002256,0.0739025571001128
compas,0,42,0,180,0,"[21, 1, 0, 1, 18, 1, 1, 1, 1, 0]",1,1,"[63.434675044750584, 1.0, 0.0, 1.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,64,191.144,0.8025,rf,0.05174960371311047,0.07587480185655524
compas,0,42,0,180,1,"[21, 1, 0, 1, 18, 1, 1, 1, 1, 0]",1,1,"[59.864403114938526, 1.0, 0.0, 1.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,64,190.965,0.8025,rf,0.04739561355480308,0.07369780677740154
compas,0,42,0,180,2,"[21, 1, 0, 1, 18, 1, 1, 1, 1, 0]",1,1,"[68.98295391398356, 1.0, 0.0, 1.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,64,192.016,0.8025,rf,0.058515797456077524,0.07925789872803876
compas,0,42,0,180,3,"[21, 1, 0, 1, 18, 1, 1, 1, 1, 0]",1,1,"[60.47440277670618, 1.0, 0.0, 1.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,64,190.275,0.8025,rf,0.048139515581349,0.0740697577906745
compas,0,42,0,180,4,"[21, 1, 0, 1, 18, 1, 1, 1, 1, 0]",1,1,"[56.987514078135526, 1.0, 0.0, 1.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0,True,False,64,190.391,0.8025,rf,0.04388721229040918,0.07194360614520459
compas,0,42,0,183,0,"[21, 1, 0, 0, 0, 0, 1, 0, 1, 0]",1,1,"[57.87340448389669, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,True,False,64,195.011,0.8025,rf,0.044967566443776454,0.07248378322188823
